InvoiceID,Date,CustomerID,CustomerCategory,CustomerState,CoffeeOrigin,Quantity_lbs,UnitPrice,COGS_per_unit,Sales,TotalCOGS,GrossMargin
INV-10252,2023-05-18,CUST-337,Online,IL,Brazil,13,26.67,11.18,346.71,145.34,201.37
INV-10253,2023-12-07,CUST-795,Retail,NY,Colombia,36,26.64,13.75,959.04,495.0,464.04
INV-10254,2023-04-26,CUST-539,Wholesale,TX,Vietnam,76,16.64,7.35,1264.64,558.6,706.04
INV-10255,2023-04-06,CUST-308,Online,NY,Brazil,26,26.11,10.98,678.86,285.48,393.38
INV-10256,2023-12-01,CUST-551,Online,CA,Guatemala,11,24.18,11.51,265.98,126.61,139.37
INV-10257,2023-02-01,CUST-326,Retail,IL,Guatemala,4,27.57,13.26,110.28,53.04,57.24
INV-10258,2023-12-05,CUST-855,Online,CA,Colombia,22,15.56,8.73,342.32,192.06,150.26
INV-10259,2023-01-11,CUST-911,Wholesale,IL,Brazil,316,22.23,12.73,7024.68,4022.68,3002.0
INV-10260,2023-05-27,CUST-718,Retail,TX,Ethiopia,18,22.27,14.25,400.86,256.5,144.36
INV-10261,2023-01-03,CUST-852,Retail,WA,Vietnam,43,23.37,15.92,1004.91,684.56,320.35
INV-10262,2023-01-05,CUST-152,Wholesale,FL,Brazil,105,28.44,17.04,2986.2,1789.2,1197.0
INV-10263,2023-01-14,CUST-585,Online,IL,Guatemala,37,24.43,13.53,903.91,500.61,403.3
INV-10264,2023-02-16,CUST-450,Retail,NY,Vietnam,47,19.82,8.47,931.54,398.09,533.45
INV-10265,2023-04-11,CUST-994,Online,WA,Ethiopia,20,19.88,12.48,397.6,249.6,148.0
INV-10266,2023-08-28,CUST-816,Wholesale,WA,Guatemala,328,25.49,11.66,8360.72,3824.48,4536.24
INV-10267,2023-05-01,CUST-258,Retail,CA,Guatemala,20,25.98,15.26,519.6,305.2,214.4
INV-10268,2023-12-09,CUST-712,Retail,WA,Brazil,41,29.91,20.78,1226.31,851.98,374.33
INV-10269,2023-01-24,CUST-811,Retail,NY,Colombia,23,29.43,13.41,676.89,308.43,368.46
INV-10270,2023-02-10,CUST-869,Online,TX,Ethiopia,19,18.7,11.8,355.3,224.2,131.1
INV-10271,2023-11-27,CUST-903,Online,CA,Costa Rica,44,16.46,7.4,724.24,325.6,398.64
INV-10272,2023-11-03,CUST-969,Retail,IL,Guatemala,26,16.12,10.0,419.12,260.0,159.12
INV-10273,2023-01-13,CUST-155,Wholesale,WA,Vietnam,50,24.2,15.33,1210.0,766.5,443.5
INV-10274,2023-02-17,CUST-108,Online,FL,Ethiopia,19,20.45,11.88,388.55,225.72,162.83
INV-10275,2023-05-13,CUST-370,Retail,NY,Ethiopia,37,24.96,12.11,923.52,448.07,475.45
INV-10276,2023-04-11,CUST-298,Online,FL,Ethiopia,36,18.34,10.2,660.24,367.2,293.04
INV-10277,2023-03-31,CUST-441,Online,TX,Brazil,11,18.66,8.74,205.26,96.14,109.12
INV-10278,2023-05-14,CUST-537,Wholesale,NY,Costa Rica,344,24.66,16.95,8483.04,5830.8,2652.24
INV-10279,2023-03-18,CUST-573,Online,WA,Brazil,35,24.04,15.23,841.4,533.05,308.35
INV-10280,2023-02-16,CUST-401,Wholesale,TX,Guatemala,440,28.03,15.31,12333.2,6736.4,5596.8
INV-10281,2023-05-19,CUST-954,Retail,WA,Guatemala,13,23.17,14.16,301.21,184.08,117.13
INV-10282,2023-07-21,CUST-126,Wholesale,NY,Brazil,227,29.07,18.5,6598.89,4199.5,2399.39
INV-10283,2023-01-07,CUST-897,Wholesale,NY,Colombia,106,15.13,9.97,1603.78,1056.82,546.96
INV-10284,2023-05-23,CUST-413,Online,WA,Ethiopia,27,29.23,15.36,789.21,414.72,374.49
INV-10285,2023-09-30,CUST-571,Retail,TX,Vietnam,30,23.87,9.93,716.1,297.9,418.2
INV-10286,2023-07-31,CUST-403,Online,FL,Brazil,26,24.76,12.72,643.76,330.72,313.04
INV-10287,2023-05-02,CUST-752,Retail,WA,Colombia,9,28.63,19.35,257.67,174.15,83.52
INV-10288,2023-08-18,CUST-275,Online,NY,Guatemala,32,22.01,11.9,704.32,380.8,323.52
INV-10289,2023-01-12,CUST-571,Online,TX,Ethiopia,46,23.02,14.51,1058.92,667.46,391.46
INV-10290,2023-09-26,CUST-734,Online,IL,Costa Rica,20,27.15,14.55,543.0,291.0,252.0
INV-10291,2023-11-02,CUST-136,Wholesale,NY,Costa Rica,367,20.24,13.04,7428.08,4785.68,2642.4
INV-10292,2023-01-21,CUST-614,Retail,TX,Guatemala,50,28.94,20.0,1447.0,1000.0,447.0
INV-10293,2023-02-26,CUST-177,Wholesale,IL,Guatemala,167,26.95,16.62,4500.65,2775.54,1725.11
INV-10294,2023-04-05,CUST-102,Wholesale,FL,Costa Rica,272,21.22,10.54,5771.84,2866.88,2904.96
INV-10295,2023-05-25,CUST-720,Wholesale,IL,Brazil,433,21.23,13.16,9192.59,5698.28,3494.31
INV-10296,2023-04-01,CUST-379,Wholesale,WA,Colombia,77,20.44,11.73,1573.88,903.21,670.67
INV-10297,2023-07-12,CUST-229,Online,IL,Brazil,31,25.68,13.77,796.08,426.87,369.21
INV-10298,2023-07-19,CUST-845,Retail,IL,Costa Rica,26,26.38,11.97,685.88,311.22,374.66
INV-10299,2023-04-17,CUST-464,Retail,NY,Ethiopia,36,25.37,10.54,913.32,379.44,533.88
INV-10300,2024-01-01,CUST-296,Retail,CA,Vietnam,10,23.24,14.3,232.4,143.0,89.4
INV-10301,2023-04-29,CUST-398,Retail,FL,Vietnam,17,25.06,14.58,426.02,247.86,178.16
INV-10302,2023-06-21,CUST-191,Wholesale,FL,Brazil,350,16.85,9.0,5897.5,3150.0,2747.5
INV-10303,2023-02-17,CUST-446,Wholesale,TX,Costa Rica,45,24.13,15.34,1085.85,690.3,395.55
INV-10304,2023-11-12,CUST-464,Wholesale,CA,Ethiopia,109,18.47,10.17,2013.23,1108.53,904.7
INV-10305,2023-10-11,CUST-989,Online,FL,Guatemala,5,29.5,18.18,147.5,90.9,56.6
INV-10306,2023-01-21,CUST-290,Online,IL,Brazil,20,20.16,8.2,403.2,164.0,239.2
INV-10307,2023-05-16,CUST-326,Online,NY,Colombia,15,27.68,13.73,415.2,205.95,209.25
INV-10308,2023-06-08,CUST-338,Online,NY,Colombia,38,25.32,14.26,962.16,541.88,420.28
INV-10309,2023-10-28,CUST-974,Retail,NY,Colombia,17,22.48,12.78,382.16,217.26,164.9
INV-10310,2023-09-18,CUST-665,Online,WA,Brazil,41,17.74,11.32,727.34,464.12,263.22
INV-10311,2023-12-01,CUST-142,Retail,TX,Costa Rica,9,20.08,11.81,180.72,106.29,74.43
INV-10312,2023-06-22,CUST-708,Wholesale,NY,Colombia,177,16.91,7.71,2993.07,1364.67,1628.4
INV-10313,2023-01-11,CUST-279,Online,TX,Guatemala,29,24.26,16.26,703.54,471.54,232.0
INV-10314,2023-11-22,CUST-428,Wholesale,IL,Colombia,409,15.01,8.49,6139.09,3472.41,2666.68
INV-10315,2023-07-25,CUST-946,Retail,IL,Colombia,1,22.79,13.23,22.79,13.23,9.56
INV-10316,2023-01-17,CUST-163,Online,IL,Ethiopia,21,19.95,11.01,418.95,231.21,187.74
INV-10317,2023-11-20,CUST-468,Online,IL,Ethiopia,46,24.85,11.46,1143.1,527.16,615.94
INV-10318,2023-06-05,CUST-780,Wholesale,NY,Vietnam,170,27.73,19.32,4714.1,3284.4,1429.7
INV-10319,2023-05-14,CUST-666,Retail,TX,Guatemala,7,26.95,10.78,188.65,75.46,113.19
INV-10320,2023-03-01,CUST-334,Wholesale,IL,Ethiopia,310,24.84,13.2,7700.4,4092.0,3608.4
INV-10321,2023-01-26,CUST-637,Online,FL,Ethiopia,41,26.83,11.83,1100.03,485.03,615.0
INV-10322,2023-01-01,CUST-264,Online,NY,Vietnam,34,18.27,9.56,621.18,325.04,296.14
INV-10323,2023-06-10,CUST-676,Online,WA,Brazil,13,23.84,13.71,309.92,178.23,131.69
INV-10324,2023-07-24,CUST-494,Online,TX,Costa Rica,37,20.87,14.07,772.19,520.59,251.6
INV-10325,2023-12-30,CUST-245,Retail,WA,Guatemala,10,16.16,9.99,161.6,99.9,61.7
INV-10326,2023-10-08,CUST-931,Wholesale,NY,Ethiopia,117,19.55,9.29,2287.35,1086.93,1200.42
INV-10327,2023-05-30,CUST-647,Online,CA,Vietnam,11,18.91,7.62,208.01,83.82,124.19
INV-10328,2023-12-07,CUST-813,Online,IL,Ethiopia,50,15.04,8.16,752.0,408.0,344.0
INV-10329,2023-02-18,CUST-191,Retail,IL,Guatemala,18,20.63,11.0,371.34,198.0,173.34
INV-10330,2023-10-13,CUST-799,Online,NY,Vietnam,33,19.76,12.93,652.08,426.69,225.39
INV-10331,2023-09-05,CUST-960,Wholesale,TX,Ethiopia,158,21.91,13.92,3461.78,2199.36,1262.42
INV-10332,2023-01-07,CUST-586,Online,CA,Guatemala,12,20.81,8.63,249.72,103.56,146.16
INV-10333,2023-07-21,CUST-448,Wholesale,IL,Colombia,208,18.99,9.45,3949.92,1965.6,1984.32
INV-10334,2023-07-27,CUST-411,Retail,TX,Vietnam,24,21.59,13.65,518.16,327.6,190.56
INV-10335,2023-07-21,CUST-120,Online,FL,Guatemala,26,16.31,11.09,424.06,288.34,135.72
INV-10336,2023-02-21,CUST-482,Retail,FL,Ethiopia,18,26.44,12.69,475.92,228.42,247.5
INV-10337,2023-11-10,CUST-895,Retail,NY,Costa Rica,50,26.88,13.25,1344.0,662.5,681.5
INV-10338,2023-03-29,CUST-830,Online,WA,Ethiopia,37,20.59,12.57,761.83,465.09,296.74
INV-10339,2023-06-25,CUST-291,Retail,FL,Colombia,50,17.35,12.04,867.5,602.0,265.5
INV-10340,2023-03-27,CUST-965,Wholesale,IL,Guatemala,144,22.86,14.39,3291.84,2072.16,1219.68
INV-10341,2023-06-17,CUST-291,Wholesale,CA,Vietnam,404,28.92,13.7,11683.68,5534.8,6148.88
INV-10342,2023-02-04,CUST-235,Retail,TX,Ethiopia,48,28.77,11.81,1380.96,566.88,814.08
INV-10343,2023-08-20,CUST-997,Online,CA,Colombia,11,29.21,20.29,321.31,223.19,98.12
INV-10344,2023-08-31,CUST-223,Retail,CA,Costa Rica,49,25.71,15.33,1259.79,751.17,508.62
INV-10345,2023-10-07,CUST-562,Wholesale,FL,Brazil,182,26.08,16.1,4746.56,2930.2,1816.36
INV-10346,2023-08-19,CUST-321,Retail,WA,Colombia,49,29.44,18.48,1442.56,905.52,537.04
INV-10347,2023-06-05,CUST-183,Wholesale,WA,Colombia,325,27.49,13.55,8934.25,4403.75,4530.5
INV-10348,2023-11-18,CUST-204,Retail,NY,Ethiopia,49,17.41,8.66,853.09,424.34,428.75
INV-10349,2023-12-06,CUST-289,Retail,CA,Colombia,5,27.93,13.2,139.65,66.0,73.65
INV-10350,2023-06-30,CUST-554,Online,CA,Guatemala,44,23.5,16.25,1034.0,715.0,319.0
INV-10351,2023-02-21,CUST-195,Online,TX,Ethiopia,38,18.89,8.98,717.82,341.24,376.58
INV-10352,2023-12-30,CUST-190,Online,FL,Costa Rica,42,23.44,9.92,984.48,416.64,567.84
INV-10353,2023-09-10,CUST-995,Online,IL,Brazil,28,22.77,12.13,637.56,339.64,297.92
INV-10354,2023-05-05,CUST-344,Wholesale,FL,Vietnam,151,27.19,15.59,4105.69,2354.09,1751.6
INV-10355,2023-11-14,CUST-509,Retail,CA,Colombia,18,23.39,11.49,421.02,206.82,214.2
INV-10356,2023-08-17,CUST-828,Online,WA,Guatemala,48,28.3,17.26,1358.4,828.48,529.92
INV-10357,2023-09-30,CUST-998,Wholesale,TX,Vietnam,60,24.55,11.72,1473.0,703.2,769.8
INV-10358,2023-09-13,CUST-600,Retail,FL,Brazil,43,16.46,9.65,707.78,414.95,292.83
INV-10359,2023-11-06,CUST-425,Retail,WA,Brazil,27,28.24,19.32,762.48,521.64,240.84
INV-10360,2023-06-02,CUST-166,Online,CA,Colombia,2,27.26,16.57,54.52,33.14,21.38
INV-10361,2023-05-14,CUST-547,Online,NY,Costa Rica,16,28.06,18.04,448.96,288.64,160.32
INV-10362,2023-09-07,CUST-139,Wholesale,TX,Guatemala,113,22.95,13.96,2593.35,1577.48,1015.87
INV-10363,2023-08-17,CUST-204,Online,FL,Colombia,15,29.42,13.99,441.3,209.85,231.45
INV-10364,2023-01-05,CUST-731,Online,CA,Vietnam,26,17.6,12.24,457.6,318.24,139.36
INV-10365,2023-08-17,CUST-781,Wholesale,IL,Colombia,377,27.93,13.85,10529.61,5221.45,5308.16
INV-10366,2023-07-15,CUST-772,Wholesale,FL,Vietnam,325,20.72,10.94,6734.0,3555.5,3178.5
INV-10367,2023-04-04,CUST-996,Retail,IL,Guatemala,25,25.56,14.14,639.0,353.5,285.5
INV-10368,2023-04-08,CUST-658,Retail,WA,Guatemala,42,28.08,14.15,1179.36,594.3,585.06
INV-10369,2023-02-23,CUST-313,Retail,NY,Colombia,43,20.51,13.06,881.93,561.58,320.35
INV-10370,2023-11-19,CUST-960,Online,WA,Costa Rica,19,16.21,7.24,307.99,137.56,170.43
INV-10371,2023-01-13,CUST-203,Online,CA,Brazil,28,18.57,10.07,519.96,281.96,238.0
INV-10372,2023-12-02,CUST-490,Retail,TX,Ethiopia,8,28.8,14.48,230.4,115.84,114.56
INV-10373,2023-07-13,CUST-975,Retail,NY,Ethiopia,28,28.66,14.31,802.48,400.68,401.8
INV-10374,2023-12-17,CUST-476,Retail,TX,Brazil,38,16.48,8.6,626.24,326.8,299.44
INV-10375,2023-04-19,CUST-281,Wholesale,IL,Costa Rica,111,15.32,6.79,1700.52,753.69,946.83
INV-10376,2023-09-15,CUST-624,Online,NY,Vietnam,35,27.35,15.9,957.25,556.5,400.75
INV-10377,2023-10-13,CUST-435,Online,TX,Colombia,26,27.56,15.37,716.56,399.62,316.94
INV-10378,2023-06-29,CUST-577,Retail,NY,Colombia,45,26.25,12.56,1181.25,565.2,616.05
INV-10379,2023-10-23,CUST-653,Online,TX,Brazil,30,22.01,11.63,660.3,348.9,311.4
INV-10380,2023-11-29,CUST-289,Wholesale,NY,Vietnam,448,15.77,9.28,7064.96,4157.44,2907.52
INV-10381,2023-07-25,CUST-939,Retail,CA,Guatemala,12,16.93,9.96,203.16,119.52,83.64
INV-10382,2023-03-04,CUST-464,Retail,FL,Brazil,33,22.02,10.43,726.66,344.19,382.47
INV-10383,2023-12-04,CUST-120,Wholesale,CA,Ethiopia,437,16.93,9.73,7398.41,4252.01,3146.4
INV-10384,2023-10-06,CUST-378,Wholesale,FL,Vietnam,34,18.79,7.82,638.86,265.88,372.98
INV-10385,2023-03-09,CUST-616,Wholesale,CA,Guatemala,318,28.57,12.41,9085.26,3946.38,5138.88
INV-10386,2023-12-26,CUST-515,Wholesale,NY,Colombia,60,22.49,15.06,1349.4,903.6,445.8
INV-10387,2023-10-16,CUST-139,Online,CA,Costa Rica,29,26.86,14.57,778.94,422.53,356.41
INV-10388,2023-08-27,CUST-520,Wholesale,FL,Colombia,236,24.65,16.61,5817.4,3919.96,1897.44
INV-10389,2023-04-28,CUST-242,Online,IL,Guatemala,42,29.54,18.2,1240.68,764.4,476.28
INV-10390,2023-06-07,CUST-291,Retail,TX,Ethiopia,20,26.1,12.74,522.0,254.8,267.2
INV-10391,2023-05-30,CUST-143,Retail,IL,Costa Rica,45,27.5,14.05,1237.5,632.25,605.25
INV-10392,2023-08-10,CUST-423,Retail,CA,Costa Rica,4,26.94,13.43,107.76,53.72,54.04
INV-10393,2023-03-18,CUST-516,Online,TX,Vietnam,18,22.65,15.79,407.7,284.22,123.48
INV-10394,2023-05-12,CUST-526,Wholesale,CA,Guatemala,447,25.94,13.81,11595.18,6173.07,5422.11
INV-10395,2023-11-16,CUST-767,Retail,NY,Vietnam,29,19.19,11.04,556.51,320.16,236.35
INV-10396,2023-04-22,CUST-278,Wholesale,TX,Guatemala,338,17.59,8.77,5945.42,2964.26,2981.16
INV-10397,2023-08-09,CUST-105,Wholesale,WA,Vietnam,491,17.43,10.51,8558.13,5160.41,3397.72
INV-10398,2023-05-19,CUST-691,Online,TX,Colombia,22,24.5,15.79,539.0,347.38,191.62
INV-10399,2023-10-26,CUST-339,Online,NY,Vietnam,32,17.02,9.73,544.64,311.36,233.28
INV-10400,2023-04-22,CUST-840,Retail,CA,Vietnam,20,26.9,18.34,538.0,366.8,171.2
INV-10401,2023-03-15,CUST-110,Wholesale,FL,Colombia,440,27.59,16.43,12139.6,7229.2,4910.4
INV-10402,2023-01-28,CUST-543,Wholesale,TX,Guatemala,16,18.39,9.07,294.24,145.12,149.12
INV-10403,2023-06-09,CUST-523,Online,FL,Costa Rica,18,19.95,9.49,359.1,170.82,188.28
INV-10404,2023-08-18,CUST-356,Online,CA,Guatemala,42,23.55,11.21,989.1,470.82,518.28
INV-10405,2023-12-17,CUST-160,Wholesale,NY,Guatemala,50,15.23,9.79,761.5,489.5,272.0
INV-10406,2023-12-07,CUST-761,Online,CA,Guatemala,42,17.39,8.8,730.38,369.6,360.78
INV-10407,2023-09-09,CUST-160,Retail,IL,Brazil,45,29.31,18.83,1318.95,847.35,471.6
INV-10408,2023-05-02,CUST-645,Wholesale,CA,Costa Rica,301,18.46,12.36,5556.46,3720.36,1836.1
INV-10409,2023-08-02,CUST-699,Wholesale,WA,Ethiopia,426,29.09,18.91,12392.34,8055.66,4336.68
INV-10410,2023-07-11,CUST-378,Retail,IL,Costa Rica,4,23.26,14.84,93.04,59.36,33.68
INV-10411,2023-09-01,CUST-739,Retail,IL,Ethiopia,11,18.74,7.83,206.14,86.13,120.01
INV-10412,2023-04-28,CUST-408,Wholesale,IL,Ethiopia,412,24.98,11.6,10291.76,4779.2,5512.56
INV-10413,2023-09-01,CUST-475,Online,WA,Ethiopia,6,29.54,17.3,177.24,103.8,73.44
INV-10414,2023-01-15,CUST-521,Online,IL,Guatemala,36,21.31,11.74,767.16,422.64,344.52
INV-10415,2023-01-03,CUST-706,Wholesale,WA,Colombia,61,22.69,11.23,1384.09,685.03,699.06
INV-10416,2023-10-31,CUST-548,Wholesale,NY,Costa Rica,189,27.62,11.38,5220.18,2150.82,3069.36
INV-10417,2023-04-04,CUST-264,Online,TX,Brazil,9,21.25,13.29,191.25,119.61,71.64
INV-10418,2023-02-26,CUST-569,Retail,IL,Colombia,10,15.6,6.73,156.0,67.3,88.7
INV-10419,2023-12-03,CUST-221,Wholesale,FL,Costa Rica,271,17.16,8.56,4650.36,2319.76,2330.6
INV-10420,2023-12-17,CUST-782,Online,TX,Colombia,27,15.04,7.01,406.08,189.27,216.81
INV-10421,2023-05-03,CUST-622,Retail,FL,Colombia,35,17.17,7.83,600.95,274.05,326.9
INV-10422,2023-11-06,CUST-624,Online,FL,Costa Rica,31,25.59,16.11,793.29,499.41,293.88
INV-10423,2023-05-16,CUST-975,Online,FL,Costa Rica,43,27.49,13.38,1182.07,575.34,606.73
INV-10424,2023-06-07,CUST-648,Retail,WA,Ethiopia,32,22.48,11.1,719.36,355.2,364.16
INV-10425,2023-04-26,CUST-826,Online,CA,Brazil,40,20.24,13.71,809.6,548.4,261.2
INV-10426,2023-01-16,CUST-516,Wholesale,FL,Ethiopia,148,15.66,7.56,2317.68,1118.88,1198.8
INV-10427,2023-04-03,CUST-261,Retail,IL,Brazil,28,27.5,12.55,770.0,351.4,418.6
INV-10428,2023-11-29,CUST-934,Online,NY,Costa Rica,10,18.48,8.93,184.8,89.3,95.5
INV-10429,2023-08-14,CUST-897,Wholesale,TX,Brazil,439,19.82,9.29,8700.98,4078.31,4622.67
INV-10430,2023-01-10,CUST-755,Retail,CA,Colombia,44,27.71,13.2,1219.24,580.8,638.44
INV-10431,2023-05-13,CUST-477,Retail,IL,Ethiopia,45,28.6,15.38,1287.0,692.1,594.9
INV-10432,2023-08-13,CUST-773,Online,NY,Ethiopia,43,27.18,18.73,1168.74,805.39,363.35
INV-10433,2023-10-01,CUST-242,Retail,NY,Guatemala,47,16.08,7.98,755.76,375.06,380.7
INV-10434,2023-02-11,CUST-482,Retail,CA,Costa Rica,18,20.33,8.24,365.94,148.32,217.62
INV-10435,2023-09-10,CUST-654,Retail,FL,Colombia,5,17.29,10.24,86.45,51.2,35.25
INV-10436,2023-06-12,CUST-405,Wholesale,FL,Guatemala,25,21.31,9.41,532.75,235.25,297.5
INV-10437,2023-06-04,CUST-423,Retail,WA,Brazil,25,28.19,18.06,704.75,451.5,253.25
INV-10438,2023-08-23,CUST-188,Retail,IL,Costa Rica,23,21.71,10.36,499.33,238.28,261.05
INV-10439,2023-07-05,CUST-967,Wholesale,IL,Guatemala,166,21.27,14.12,3530.82,2343.92,1186.9
INV-10440,2023-06-19,CUST-960,Wholesale,NY,Brazil,484,24.51,16.53,11862.84,8000.52,3862.32
INV-10441,2023-09-22,CUST-994,Online,NY,Colombia,19,24.71,14.42,469.49,273.98,195.51
INV-10442,2023-10-10,CUST-772,Retail,FL,Brazil,48,19.73,10.45,947.04,501.6,445.44
INV-10443,2023-11-13,CUST-354,Online,FL,Vietnam,2,28.66,13.74,57.32,27.48,29.84
INV-10444,2023-12-04,CUST-783,Online,NY,Colombia,28,16.87,9.32,472.36,260.96,211.4
INV-10445,2023-02-25,CUST-306,Retail,IL,Brazil,25,20.87,11.04,521.75,276.0,245.75
INV-10446,2023-04-20,CUST-592,Online,WA,Brazil,12,17.9,8.77,214.8,105.24,109.56
INV-10447,2023-03-01,CUST-430,Online,FL,Vietnam,41,23.75,12.01,973.75,492.41,481.34
INV-10448,2023-03-25,CUST-791,Retail,CA,Brazil,34,20.15,13.71,685.1,466.14,218.96
INV-10449,2023-10-02,CUST-807,Online,WA,Ethiopia,48,19.56,12.16,938.88,583.68,355.2
INV-10450,2023-12-21,CUST-615,Online,WA,Vietnam,18,25.36,12.6,456.48,226.8,229.68
INV-10451,2023-08-07,CUST-610,Retail,IL,Costa Rica,12,26.75,15.71,321.0,188.52,132.48
INV-10452,2023-02-28,CUST-803,Online,IL,Brazil,3,19.29,7.86,57.87,23.58,34.29
INV-10453,2023-06-20,CUST-403,Retail,WA,Vietnam,42,29.56,17.64,1241.52,740.88,500.64
INV-10454,2023-12-16,CUST-434,Retail,IL,Brazil,39,24.45,16.83,953.55,656.37,297.18
INV-10455,2023-01-13,CUST-648,Retail,WA,Costa Rica,22,24.22,10.76,532.84,236.72,296.12
INV-10456,2023-04-05,CUST-180,Online,NY,Guatemala,30,27.16,16.63,814.8,498.9,315.9
INV-10457,2023-02-02,CUST-837,Online,FL,Vietnam,34,20.74,12.14,705.16,412.76,292.4
INV-10458,2023-07-18,CUST-179,Retail,NY,Brazil,15,23.42,13.9,351.3,208.5,142.8
INV-10459,2023-01-13,CUST-670,Online,CA,Ethiopia,22,28.68,16.88,630.96,371.36,259.6
INV-10460,2023-11-13,CUST-908,Wholesale,FL,Vietnam,428,19.36,10.3,8286.08,4408.4,3877.68
INV-10461,2023-10-31,CUST-753,Retail,NY,Vietnam,13,25.91,14.68,336.83,190.84,145.99
INV-10462,2023-07-08,CUST-675,Online,NY,Vietnam,34,29.62,11.91,1007.08,404.94,602.14
INV-10463,2023-06-19,CUST-947,Online,CA,Ethiopia,8,15.01,7.51,120.08,60.08,60.0
INV-10464,2023-08-05,CUST-825,Wholesale,TX,Brazil,496,17.87,11.19,8863.52,5550.24,3313.28
INV-10465,2023-06-19,CUST-727,Wholesale,NY,Costa Rica,460,29.66,17.3,13643.6,7958.0,5685.6
INV-10466,2023-06-08,CUST-605,Retail,FL,Colombia,25,28.88,16.64,722.0,416.0,306.0
INV-10467,2023-10-13,CUST-960,Online,CA,Ethiopia,7,20.68,10.05,144.76,70.35,74.41
INV-10468,2023-02-26,CUST-424,Wholesale,WA,Ethiopia,270,19.5,10.58,5265.0,2856.6,2408.4
INV-10469,2023-04-22,CUST-594,Online,TX,Brazil,44,19.34,11.56,850.96,508.64,342.32
INV-10470,2023-07-14,CUST-152,Retail,WA,Ethiopia,4,17.12,7.11,68.48,28.44,40.04
INV-10471,2023-08-03,CUST-771,Online,IL,Colombia,21,17.11,9.59,359.31,201.39,157.92
INV-10472,2023-09-10,CUST-836,Retail,TX,Colombia,36,19.78,8.93,712.08,321.48,390.6
INV-10473,2023-08-09,CUST-597,Wholesale,WA,Ethiopia,330,26.3,12.67,8679.0,4181.1,4497.9
INV-10474,2023-06-19,CUST-389,Wholesale,WA,Brazil,31,25.12,15.17,778.72,470.27,308.45
INV-10475,2023-12-14,CUST-379,Online,FL,Guatemala,39,15.4,10.77,600.6,420.03,180.57
INV-10476,2023-03-07,CUST-509,Wholesale,NY,Costa Rica,497,16.37,9.53,8135.89,4736.41,3399.48
INV-10477,2023-09-25,CUST-287,Online,CA,Costa Rica,19,25.64,15.41,487.16,292.79,194.37
INV-10478,2023-09-25,CUST-877,Wholesale,TX,Brazil,59,21.95,14.76,1295.05,870.84,424.21
INV-10479,2023-11-08,CUST-496,Online,IL,Guatemala,29,27.81,15.02,806.49,435.58,370.91
INV-10480,2023-09-05,CUST-653,Online,TX,Ethiopia,48,16.16,10.3,775.68,494.4,281.28
INV-10481,2023-06-09,CUST-959,Wholesale,TX,Costa Rica,451,26.94,17.75,12149.94,8005.25,4144.69
INV-10482,2023-07-22,CUST-505,Retail,NY,Brazil,37,19.92,11.42,737.04,422.54,314.5
INV-10483,2023-03-18,CUST-640,Online,WA,Ethiopia,11,15.25,9.35,167.75,102.85,64.9
INV-10484,2023-10-13,CUST-430,Retail,FL,Colombia,9,15.82,9.22,142.38,82.98,59.4
INV-10485,2023-12-20,CUST-394,Retail,IL,Vietnam,43,17.07,11.78,734.01,506.54,227.47
INV-10486,2023-03-01,CUST-440,Online,WA,Guatemala,34,15.1,8.52,513.4,289.68,223.72
INV-10487,2023-03-31,CUST-196,Wholesale,TX,Colombia,51,22.81,13.0,1163.31,663.0,500.31
INV-10488,2023-07-31,CUST-963,Wholesale,IL,Guatemala,386,26.97,14.65,10410.42,5654.9,4755.52
INV-10489,2023-09-11,CUST-814,Retail,WA,Guatemala,6,17.89,8.66,107.34,51.96,55.38
INV-10490,2023-02-23,CUST-679,Retail,CA,Costa Rica,19,26.77,18.29,508.63,347.51,161.12
INV-10491,2023-04-11,CUST-147,Online,WA,Brazil,49,29.87,12.65,1463.63,619.85,843.78
INV-10492,2023-02-21,CUST-447,Online,TX,Brazil,12,22.69,13.47,272.28,161.64,110.64
INV-10493,2023-11-16,CUST-831,Wholesale,CA,Costa Rica,285,29.5,12.21,8407.5,3479.85,4927.65
INV-10494,2023-06-03,CUST-955,Retail,FL,Colombia,17,26.4,17.48,448.8,297.16,151.64
INV-10495,2023-10-10,CUST-143,Online,NY,Costa Rica,5,25.49,15.96,127.45,79.8,47.65
INV-10496,2023-07-20,CUST-475,Wholesale,WA,Ethiopia,43,29.16,16.52,1253.88,710.36,543.52
INV-10497,2023-05-23,CUST-741,Retail,TX,Vietnam,24,23.54,13.66,564.96,327.84,237.12
INV-10498,2023-02-06,CUST-323,Retail,WA,Guatemala,35,29.4,18.83,1029.0,659.05,369.95
INV-10499,2023-11-24,CUST-675,Online,NY,Costa Rica,30,27.0,14.9,810.0,447.0,363.0
INV-10500,2023-01-04,CUST-349,Online,IL,Costa Rica,17,29.82,12.33,506.94,209.61,297.33
INV-10501,2023-10-01,CUST-206,Wholesale,TX,Vietnam,417,16.74,8.14,6980.58,3394.38,3586.2
INV-10502,2023-04-12,CUST-767,Online,NY,Guatemala,36,24.35,14.55,876.6,523.8,352.8
INV-10503,2023-07-29,CUST-673,Online,NY,Costa Rica,38,22.75,13.05,864.5,495.9,368.6
INV-10504,2023-07-24,CUST-681,Retail,TX,Vietnam,5,24.62,10.58,123.1,52.9,70.2
