Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
15/12/2024,CT083507,642,511,4416201.03,Giao dịch mua bán,Production,CUST0036,VEND0120,Expense,IAS 1,Expense,IAS 1
27/12/2024,CT435467,131,156,43142070.55,Giao dịch mua bán,Finance,CUST0015,VEND0167,Asset,IAS 16,Asset,IAS 16
16/02/2024,CT985047,152,214,3718073.58,Giao dịch mua bán,Sales,CUST0116,VEND0105,Asset,IAS 16,Asset,IAS 16
03/04/2024,CT985047,152,214,28428501.34,Giao dịch mua bán,Finance,CUST0028,VEND0030,Asset,IAS 16,Asset,IAS 16
04/07/2024,CT985047,642,211,5407099.49,Giao dịch mua bán,IT,CUST0084,VEND0090,Expense,IAS 1,Expense,IAS 1
27/04/2024,CT985047,632,156,11634075.77,Giao dịch mua bán,IT,CUST0185,VEND0045,Expense,IAS 1,Expense,IAS 1
15/10/2024,CT985047,211,111,31387378.24,Giao dịch mua bán,Production,CUST0127,VEND0152,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT985047,156,214,3475269.17,Giao dịch mua bán,Production,CUST0049,VEND0081,Asset,IAS 16,Asset,IAS 16
25/05/2024,CT985047,214,131,1979783.93,Giao dịch mua bán,Sales,CUST0038,VEND0107,Asset,IAS 16,Asset,IAS 16
29/04/2024,CT985047,642,111,6899888.85,Giao dịch mua bán,Production,CUST0152,VEND0141,Expense,IAS 1,Expense,IAS 1
06/11/2024,CT985047,111,156,16180636.55,Giao dịch mua bán,Sales,CUST0125,VEND0052,Asset,IAS 16,Asset,IAS 16
04/01/2024,CT985047,214,112,17486369.34,Giao dịch mua bán,HR,CUST0004,VEND0142,Asset,IAS 16,Asset,IAS 16
13/01/2024,CT985047,112,214,16114548.94,Giao dịch mua bán,Sales,CUST0020,VEND0016,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT985047,632,211,316741.56,Giao dịch mua bán,Production,CUST0069,VEND0011,Expense,IAS 1,Expense,IAS 1
22/04/2024,CT985047,214,152,41807857.43đ,Giao dịch mua bán,Sales,CUST0133,VEND0106,Asset,IAS 16,Asset,IAS 16
23/11/2024,CT985047,632,211,47679692.55,Giao dịch mua bán,HR,CUST0198,VEND0114,Expense,IAS 1,Expense,IAS 1
26/04/2024,CT985047,131,211,8886491,Giao dịch mua bán,Sales,CUST0090,VEND0037,Asset,IAS 16,Asset,IAS 16
16/10/2024,CT985047,211,156,41904493.12,Giao dịch mua bán,HR,CUST0155,VEND0048,Asset,IAS 16,Asset,IAS 16
14/01/2024,CT985047,111,211,9410649.95,Giao dịch mua bán,Finance,CUST0043,VEND0093,Asset,IAS 16,Asset,IAS 16
17/01/2024,CT985047,214,156,36214780.3,Giao dịch mua bán,Sales,CUST0056,VEND0121,Asset,IAS 16,Asset,IAS 16
02/05/2024,CT985047,214,156,33868124.67,Giao dịch mua bán,Finance,CUST0165,VEND0199,Asset,IAS 16,Asset,IAS 16
26/11/2024,CT985047,331,331,25450604.23,Giao dịch mua bán,Finance,CUST0038,VEND0065,Liability,IAS 37,Liability,IAS 37
11/01/2024,CT985047,214,214,47903647.8,Giao dịch mua bán,Sales,CUST0056,VEND0151,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT985047,214,112,22870424.24,Giao dịch mua bán,Finance,CUST0157,VEND0046,Asset,IAS 16,Asset,IAS 16
18/04/2024,CT985047,331,642,24540720.62,Giao dịch mua bán,HR,CUST0012,VEND0168,Liability,IAS 37,Liability,IAS 37
14/04/2024,CT985047,632,111,7949814.95,Giao dịch mua bán,IT,CUST0063,VEND0137,Expense,IAS 1,Expense,IAS 1
06/11/2024,CT985047,152,632,15134542.04,Giao dịch mua bán,HR,CUST0058,VEND0148,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT985047,211,112,1552846.76,Giao dịch mua bán,HR,CUST0138,VEND0058,Asset,IAS 16,Asset,IAS 16
28/08/2024,CT985047,111,642,352818.69,Giao dịch mua bán,HR,CUST0052,VEND0144,Asset,IAS 16,Asset,IAS 16
11/12/2024,CT985047,111,331,33836114.52,Giao dịch mua bán,HR,CUST0092,VEND0014,Asset,IAS 16,Asset,IAS 16
14/07/2024,CT985047,156,211,46220251.09,Giao dịch mua bán,Production,CUST0082,VEND0163,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT985047,152,111,20879055.26,Giao dịch mua bán,Finance,CUST0062,VEND0165,Asset,IAS 16,Asset,IAS 16
30/01/2024,CT985047,642,152,37909937.52,Giao dịch mua bán,Sales,CUST0097,VEND0051,Expense,IAS 1,Expense,IAS 1
24/04/2024,CT985047,642,331,6859226.09,Giao dịch mua bán,IT,CUST0129,VEND0096,Expense,IAS 1,Expense,IAS 1
13/06/2024,CT985047,111,642,21103078.16,Giao dịch mua bán,Production,CUST0027,VEND0081,Asset,IAS 16,Asset,IAS 16
10/04/2024,CT985047,131,331,24968224.09,Giao dịch mua bán,HR,CUST0104,VEND0140,Asset,IAS 16,Asset,IAS 16
16/07/2024,CT985047,156,131,15334063.41,Giao dịch mua bán,Production,CUST0127,VEND0155,Asset,IAS 16,Asset,IAS 16
11/06/2024,CT985047,214,632,18814741.2,Giao dịch mua bán,Production,CUST0153,VEND0118,Asset,IAS 16,Asset,IAS 16
05/08/2024,CT985047,331,214,48078042.64,Giao dịch mua bán,Finance,CUST0102,VEND0175,Liability,IAS 37,Liability,IAS 37
13/02/2024,CT985047,156,112,2881782.21,Giao dịch mua bán,IT,CUST0109,VEND0168,Asset,IAS 16,Asset,IAS 16
16/08/2024,CT985047,111,331,10069514.48,Giao dịch mua bán,Sales,CUST0107,VEND0160,Asset,IAS 16,Asset,IAS 16
12/05/2024,CT985047,511,211,33057325.71,Giao dịch mua bán,Sales,CUST0048,VEND0035,Revenue,IFRS 15,Revenue,IFRS 15
18/09/2024,CT985047,111,156,43208379.94đ,Giao dịch mua bán,Finance,CUST0033,VEND0144,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT985047,111,112,9417705.8,Giao dịch mua bán,Production,CUST0014,VEND0016,Asset,IAS 16,Asset,IAS 16
01/06/2024,CT985047,511,112,3466653.09,Giao dịch mua bán,Production,CUST0132,VEND0023,Revenue,IFRS 15,Revenue,IFRS 15
04/10/2024,CT985047,632,131,29295075.42,Giao dịch mua bán,Finance,CUST0103,VEND0191,Expense,IAS 1,Expense,IAS 1
28/02/2024,CT985047,331,131,21239863.41,Giao dịch mua bán,Production,CUST0141,VEND0099,Liability,IAS 37,Liability,IAS 37
17/11/2024,CT985047,211,642,1462092.07,Giao dịch mua bán,IT,CUST0165,VEND0200,Asset,IAS 16,Asset,IAS 16
31/03/2024,CT985047,511,331,44725766.53,Giao dịch mua bán,HR,CUST0161,VEND0159,Revenue,IFRS 15,Revenue,IFRS 15
12/03/2024,CT985047,632,112,6300674.99,Giao dịch mua bán,Production,CUST0114,VEND0087,Expense,IAS 1,Expense,IAS 1
21/10/2024,CT985047,211,156,25410233.84,Giao dịch mua bán,HR,CUST0154,VEND0155,Asset,IAS 16,Asset,IAS 16
31/08/2024,CT985047,112,111,8090080.94,Giao dịch mua bán,Production,CUST0014,VEND0091,Asset,IAS 16,Asset,IAS 16
09/12/2024,CT985047,156,211,12897147.55,Giao dịch mua bán,Sales,CUST0042,VEND0009,Asset,IAS 16,Asset,IAS 16
18/01/2024,CT985047,131,131,35160671.9,Giao dịch mua bán,Finance,CUST0129,VEND0156,Asset,IAS 16,Asset,IAS 16
07/09/2024,CT985047,632,642,27688505.95,Giao dịch mua bán,IT,CUST0087,VEND0170,Expense,IAS 1,Expense,IAS 1
29/03/2024,CT985047,112,642,49828240.03,Giao dịch mua bán,Production,CUST0114,VEND0110,Asset,IAS 16,Asset,IAS 16
08/12/2024,CT985047,214,214,7529974.11,Giao dịch mua bán,HR,CUST0135,VEND0018,Asset,IAS 16,Asset,IAS 16
09/05/2024,CT985047,131,632,18313020.69,Giao dịch mua bán,Finance,CUST0180,VEND0067,Asset,IAS 16,Asset,IAS 16
03/02/2024,CT985047,214,331,45223093.69,Giao dịch mua bán,IT,CUST0174,VEND0124,Asset,IAS 16,Asset,IAS 16
23/02/2024,CT985047,156,632,43061860.4,Giao dịch mua bán,Production,CUST0049,VEND0113,Asset,IAS 16,Asset,IAS 16
22/02/2024,CT985047,211,331,21777701.63,Giao dịch mua bán,Production,CUST0155,VEND0079,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT985047,211,511,4246479.43,Giao dịch mua bán,HR,CUST0039,VEND0185,Asset,IAS 16,Asset,IAS 16
10/02/2024,CT985047,111,131,7170607.29,Giao dịch mua bán,Finance,CUST0154,VEND0130,Asset,IAS 16,Asset,IAS 16
25/08/2024,CT985047,214,111,40324442.5,Giao dịch mua bán,Production,CUST0126,VEND0088,Asset,IAS 16,Asset,IAS 16
21/02/2024,CT985047,331,112,17535729.66,Giao dịch mua bán,HR,CUST0018,VEND0067,Liability,IAS 37,Liability,IAS 37
09/09/2024,CT985047,111,511,20745270.48,Giao dịch mua bán,Finance,CUST0185,VEND0178,Asset,IAS 16,Asset,IAS 16
17/01/2024,CT985047,211,156,42526725.18,Giao dịch mua bán,HR,CUST0115,VEND0145,Asset,IAS 16,Asset,IAS 16
17/10/2024,CT985047,111,111,20693507.76,Giao dịch mua bán,IT,CUST0103,VEND0189,Asset,IAS 16,Asset,IAS 16
30/12/2024,CT985047,511,131,4903698.04,Giao dịch mua bán,IT,CUST0110,VEND0170,Revenue,IFRS 15,Revenue,IFRS 15
19/12/2024,CT985047,632,331,39449614.25,Giao dịch mua bán,Finance,CUST0198,VEND0164,Expense,IAS 1,Expense,IAS 1
24/12/2024,CT985047,632,331,18130354.03,Giao dịch mua bán,Sales,CUST0014,VEND0150,Expense,IAS 1,Expense,IAS 1
04/09/2024,CT985047,511,642,11309724.17,Giao dịch mua bán,Finance,CUST0169,VEND0063,Revenue,IFRS 15,Revenue,IFRS 15
14/08/2024,CT985047,131,111,3442426.3,Giao dịch mua bán,IT,CUST0128,VEND0132,Asset,IAS 16,Asset,IAS 16
09/06/2024,CT985047,632,152,38216580.61,Giao dịch mua bán,IT,CUST0036,VEND0096,Expense,IAS 1,Expense,IAS 1
10/09/2024,CT985047,131,632,30662134.39,Giao dịch mua bán,Production,CUST0004,VEND0167,Asset,IAS 16,Asset,IAS 16
15/05/2024,CT985047,152,131,2194499.97,Giao dịch mua bán,Finance,CUST0076,VEND0098,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT985047,511,331,27569456.48,Giao dịch mua bán,Production,CUST0044,VEND0013,Revenue,IFRS 15,Revenue,IFRS 15
08/01/2024,CT985047,156,111,42664727.72,Giao dịch mua bán,IT,CUST0039,VEND0099,Asset,IAS 16,Asset,IAS 16
31/05/2024,CT985047,152,331,15980344.97,Giao dịch mua bán,Production,CUST0142,VEND0027,Asset,IAS 16,Asset,IAS 16
24/06/2024,CT985047,214,214,47121437.37,Giao dịch mua bán,HR,CUST0175,VEND0106,Asset,IAS 16,Asset,IAS 16
18/10/2024,CT985047,214,214,30962501.11,Giao dịch mua bán,Sales,CUST0015,VEND0048,Asset,IAS 16,Asset,IAS 16
10/06/2024,CT985047,111,156,49803464.69,Giao dịch mua bán,IT,CUST0005,VEND0053,Asset,IAS 16,Asset,IAS 16
07/12/2024,CT985047,331,632,13617804.79,Giao dịch mua bán,Production,CUST0034,VEND0190,Liability,IAS 37,Liability,IAS 37
22/03/2024,CT985047,211,111,47174980.23,Giao dịch mua bán,Finance,CUST0024,VEND0017,Asset,IAS 16,Asset,IAS 16
29/01/2024,CT985047,156,642,31536431.97,Giao dịch mua bán,IT,CUST0131,VEND0145,Asset,IAS 16,Asset,IAS 16
13/09/2024,CT985047,111,112,29785213.84,Giao dịch mua bán,Sales,CUST0198,VEND0051,Asset,IAS 16,Asset,IAS 16
21/02/2024,CT985047,642,632,860572.06,Giao dịch mua bán,HR,CUST0103,VEND0109,Expense,IAS 1,Expense,IAS 1
02/04/2024,CT985047,632,112,32747203.99,Giao dịch mua bán,IT,CUST0120,VEND0074,Expense,IAS 1,Expense,IAS 1
18/02/2024,CT985047,211,131,47935147.35,Giao dịch mua bán,IT,CUST0115,VEND0018,Asset,IAS 16,Asset,IAS 16
18/08/2024,CT985047,156,331,37042329.65,Giao dịch mua bán,Finance,CUST0063,VEND0102,Asset,IAS 16,Asset,IAS 16
02/01/2024,CT985047,214,331,3095265.32,Giao dịch mua bán,IT,CUST0074,VEND0063,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT985047,131,152,18507742.48,Giao dịch mua bán,Production,CUST0083,VEND0077,Asset,IAS 16,Asset,IAS 16
08/02/2024,CT985047,131,511,41550583.01,Giao dịch mua bán,Sales,CUST0060,VEND0103,Asset,IAS 16,Asset,IAS 16
18/07/2024,CT985047,111,632,29810855.82,Giao dịch mua bán,IT,CUST0119,VEND0197,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT985047,211,111,22425838.6,Giao dịch mua bán,Sales,CUST0026,VEND0193,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT985047,112,331,42432318.68,Giao dịch mua bán,Finance,CUST0010,VEND0188,Asset,IAS 16,Asset,IAS 16
17/09/2024,CT985047,156,152,5605822.49,Giao dịch mua bán,Production,CUST0139,VEND0076,Asset,IAS 16,Asset,IAS 16
14/11/2024,CT985047,112,511,47019892.97,Giao dịch mua bán,Sales,CUST0056,VEND0083,Asset,IAS 16,Asset,IAS 16
15/08/2024,CT985047,632,642,19281263.19,Giao dịch mua bán,HR,CUST0092,VEND0197,Expense,IAS 1,Expense,IAS 1
27/03/2024,CT985047,111,642,8705159.96,Giao dịch mua bán,HR,CUST0200,VEND0155,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT985047,111,642,21026606.17,Giao dịch mua bán,Finance,CUST0164,VEND0054,Asset,IAS 16,Asset,IAS 16
21/09/2024,CT985047,156,211,28386485.62,Giao dịch mua bán,Sales,CUST0189,VEND0189,Asset,IAS 16,Asset,IAS 16
06/01/2024,CT233517,152,632,9317884.97,Giao dịch mua bán,Finance,CUST0187,VEND0117,Asset,IAS 16,Asset,IAS 16
25/09/2024,CT242816,111,214,7660717.58,Giao dịch mua bán,HR,CUST0060,VEND0091,Asset,IAS 16,Asset,IAS 16
15/08/2024,CT034445,331,152,3094380.13,Giao dịch mua bán,Sales,CUST0177,VEND0070,Liability,IAS 37,Liability,IAS 37
21/07/2024,CT265089,211,111,8566425.46,Giao dịch mua bán,HR,CUST0099,VEND0123,Asset,IAS 16,Asset,IAS 16
14/09/2024,CT485170,214,511,4536926.05,Giao dịch mua bán,Sales,CUST0002,VEND0030,Asset,IAS 16,Asset,IAS 16
01/07/2024,CT673937,214,131,2223448.5,Giao dịch mua bán,Production,CUST0104,VEND0124,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT642307,642,112,5767278.69,Giao dịch mua bán,Production,CUST0097,VEND0157,Expense,IAS 1,Expense,IAS 1
07/09/2024,CT600940,111,131,4787239.44,Giao dịch mua bán,Production,CUST0185,VEND0086,Asset,IAS 16,Asset,IAS 16
25/05/2024,CT917491,331,642,457910.52,Giao dịch mua bán,IT,CUST0034,VEND0083,Liability,IAS 37,Liability,IAS 37
29/08/2024,CT320099,156,211,4671895.69,Giao dịch mua bán,IT,CUST0017,VEND0023,Asset,IAS 16,Asset,IAS 16
15/12/2024,CT306621,211,331,6219526.55,Giao dịch mua bán,Sales,CUST0098,VEND0131,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT088452,112,511,1978586.45,Giao dịch mua bán,HR,CUST0038,VEND0129,Asset,IAS 16,Asset,IAS 16
28/12/2024,CT528178,211,156,7615440.8,Giao dịch mua bán,Finance,CUST0114,VEND0138,Asset,IAS 16,Asset,IAS 16
28/02/2024,CT455615,111,152,5226951.47,Giao dịch mua bán,IT,CUST0160,VEND0150,Asset,IAS 16,Asset,IAS 16
18/02/2024,CT563233,632,156,623999.13,Giao dịch mua bán,Production,CUST0080,VEND0165,Expense,IAS 1,Expense,IAS 1
03/06/2024,CT780278,632,112,9022320.17,Giao dịch mua bán,Sales,CUST0147,VEND0119,Expense,IAS 1,Expense,IAS 1
20/04/2024,CT977783,642,152,9227904.74,Giao dịch mua bán,Production,CUST0185,VEND0010,Expense,IAS 1,Expense,IAS 1
07/03/2024,CT453700,111,211,1142134.41,Giao dịch mua bán,HR,CUST0171,VEND0065,Asset,IAS 16,Asset,IAS 16
31/05/2024,CT749220,111,331,1172787.34,Giao dịch mua bán,HR,CUST0020,VEND0036,Asset,IAS 16,Asset,IAS 16
26/11/2024,CT121146,214,642,8584956.19,Giao dịch mua bán,Production,CUST0155,VEND0016,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT873353,214,632,9221623.21,Giao dịch mua bán,Sales,CUST0026,VEND0157,Asset,IAS 16,Asset,IAS 16
12/01/2024,CT466800,331,211,5974833.47,Giao dịch mua bán,Production,CUST0091,VEND0083,Liability,IAS 37,Liability,IAS 37
05/07/2024,CT117439,111,131,979205.42,Giao dịch mua bán,Finance,CUST0092,VEND0139,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT977870,112,111,884557.72,Giao dịch mua bán,Sales,CUST0093,VEND0120,Asset,IAS 16,Asset,IAS 16
08/07/2024,CT576078,152,111,925121.45,Giao dịch mua bán,IT,CUST0082,VEND0170,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT151418,112,214,6365279.13,Giao dịch mua bán,IT,CUST0090,VEND0132,Asset,IAS 16,Asset,IAS 16
05/11/2024,CT609526,131,152,7910267.42,Giao dịch mua bán,Finance,CUST0086,VEND0073,Asset,IAS 16,Asset,IAS 16
07/02/2024,CT334541,331,331,1288754.75,Giao dịch mua bán,Finance,CUST0048,VEND0159,Liability,IAS 37,Liability,IAS 37
14/06/2024,CT099480,156,331,2493319.71,Giao dịch mua bán,IT,CUST0130,VEND0155,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT018458,131,152,2610209.98,Giao dịch mua bán,HR,CUST0127,VEND0049,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT099395,331,214,4191563.69,Giao dịch mua bán,HR,CUST0023,VEND0108,Liability,IAS 37,Liability,IAS 37
11/06/2024,CT053149,632,131,2488868.06,Giao dịch mua bán,HR,CUST0173,VEND0165,Expense,IAS 1,Expense,IAS 1
20/05/2024,CT484049,331,331,6945359.06,Giao dịch mua bán,IT,CUST0015,VEND0134,Liability,IAS 37,Liability,IAS 37
03/08/2024,CT485464,211,111,8083649.22,Giao dịch mua bán,Finance,CUST0153,VEND0137,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT645993,214,112,9996425.01,Giao dịch mua bán,Production,CUST0095,VEND0129,Asset,IAS 16,Asset,IAS 16
29/10/2024,CT338075,331,131,3314448.83,Giao dịch mua bán,IT,CUST0095,VEND0030,Liability,IAS 37,Liability,IAS 37
22/12/2024,CT212460,511,331,2723697.72,Giao dịch mua bán,Finance,CUST0106,VEND0135,Revenue,IFRS 15,Revenue,IFRS 15
22/03/2024,CT025926,152,331,4637254.79,Giao dịch mua bán,IT,CUST0146,VEND0190,Asset,IAS 16,Asset,IAS 16
18/06/2024,CT423010,152,214,2877835.54,Giao dịch mua bán,Sales,CUST0095,VEND0116,Asset,IAS 16,Asset,IAS 16
13/06/2024,CT983819,131,111,3013395.36,Giao dịch mua bán,Finance,CUST0056,VEND0137,Asset,IAS 16,Asset,IAS 16
06/02/2024,CT470478,214,211,903547.11,Giao dịch mua bán,Sales,CUST0068,VEND0032,Asset,IAS 16,Asset,IAS 16
07/10/2024,CT796568,511,632,1826820.13,Giao dịch mua bán,IT,CUST0073,VEND0145,Revenue,IFRS 15,Revenue,IFRS 15
04/11/2024,CT997090,511,111,2283252.18,Giao dịch mua bán,HR,CUST0071,VEND0101,Revenue,IFRS 15,Revenue,IFRS 15
25/01/2024,CT490461,111,156,3542674.82,Giao dịch mua bán,IT,CUST0048,VEND0128,Asset,IAS 16,Asset,IAS 16
14/11/2024,CT754005,632,156,5251743.48,Giao dịch mua bán,Production,CUST0091,VEND0006,Expense,IAS 1,Expense,IAS 1
21/11/2024,CT007281,156,214,6493031.23,Giao dịch mua bán,Finance,CUST0165,VEND0135,Asset,IAS 16,Asset,IAS 16
10/02/2024,CT861058,112,331,5953699.42,Giao dịch mua bán,Finance,CUST0040,VEND0157,Asset,IAS 16,Asset,IAS 16
09/04/2024,CT385007,211,511,6147923.68,Giao dịch mua bán,Finance,CUST0024,VEND0164,Asset,IAS 16,Asset,IAS 16
25/07/2024,CT090224,214,152,1271539.44,Giao dịch mua bán,Sales,CUST0133,VEND0066,Asset,IAS 16,Asset,IAS 16
20/06/2024,CT101537,111,214,2414157.69,Giao dịch mua bán,HR,CUST0046,VEND0112,Asset,IAS 16,Asset,IAS 16
08/10/2024,CT539461,211,111,9553864.41,Giao dịch mua bán,Finance,CUST0173,VEND0174,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT693741,511,111,1379449.62,Giao dịch mua bán,Production,CUST0141,VEND0090,Revenue,IFRS 15,Revenue,IFRS 15
21/01/2024,CT626302,211,211,5406833.61,Giao dịch mua bán,Sales,CUST0128,VEND0040,Asset,IAS 16,Asset,IAS 16
17/11/2024,CT925925,156,642,2624475.51,Giao dịch mua bán,Finance,CUST0131,VEND0135,Asset,IAS 16,Asset,IAS 16
28/06/2024,CT945222,511,331,1218230.35,Giao dịch mua bán,IT,CUST0130,VEND0166,Revenue,IFRS 15,Revenue,IFRS 15
07/08/2024,CT547132,211,131,49248.99,Giao dịch mua bán,Production,CUST0007,VEND0046,Asset,IAS 16,Asset,IAS 16
11/12/2024,DUPLICATE,111,211,4793456.11,Giao dịch mua bán,HR,CUST0034,VEND0199,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT074309,331,111,1081228.93,Giao dịch mua bán,Production,CUST0173,VEND0190,Liability,IAS 37,Liability,IAS 37
04/11/2024,CT122218,156,111,6012298.72,Giao dịch mua bán,HR,CUST0098,VEND0004,Asset,IAS 16,Asset,IAS 16
14/11/2024,CT706256,214,131,6771814.19,Giao dịch mua bán,HR,CUST0009,VEND0099,Asset,IAS 16,Asset,IAS 16
04/10/2024,CT641766,632,511,3138272.39,Giao dịch mua bán,IT,CUST0012,VEND0192,Expense,IAS 1,Expense,IAS 1
17/02/2024,CT405367,131,214,8951472.46,Giao dịch mua bán,Production,CUST0178,VEND0086,Asset,IAS 16,Asset,IAS 16
13/12/2024,CT780508,111,111,3522306.41,Giao dịch mua bán,Production,CUST0177,VEND0166,Asset,IAS 16,Asset,IAS 16
27/03/2024,CT076056,632,511,9281283.75,Giao dịch mua bán,Sales,CUST0024,VEND0180,Expense,IAS 1,Expense,IAS 1
24/09/2024,CT372289,642,152,8330313.88,Giao dịch mua bán,Finance,CUST0104,VEND0070,Expense,IAS 1,Expense,IAS 1
05/02/2024,CT479496,511,214,638210.17,Giao dịch mua bán,IT,CUST0077,VEND0073,Revenue,IFRS 15,Revenue,IFRS 15
14/05/2024,CT776918,511,214,192871.06,Giao dịch mua bán,Production,CUST0017,VEND0036,Revenue,IFRS 15,Revenue,IFRS 15
09/05/2024,CT833488,214,156,7674402.83,Giao dịch mua bán,HR,CUST0175,VEND0128,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT252918,642,111,7285916.84,Giao dịch mua bán,Finance,CUST0023,VEND0070,Expense,IAS 1,Expense,IAS 1
30/01/2024,CT337406,511,112,1462690.44,Giao dịch mua bán,Production,CUST0089,VEND0017,Revenue,IFRS 15,Revenue,IFRS 15
03/06/2024,CT318792,632,112,7558841.38,Giao dịch mua bán,IT,CUST0023,VEND0046,Expense,IAS 1,Expense,IAS 1
24/02/2024,CT567744,642,156,6719804.38,Giao dịch mua bán,Finance,CUST0010,VEND0064,Expense,IAS 1,Expense,IAS 1
04/08/2024,CT340198,156,642,1678260.83,Giao dịch mua bán,IT,CUST0112,VEND0177,Asset,IAS 16,Asset,IAS 16
17/09/2024,CT812937,642,511,5792448.94,Giao dịch mua bán,Finance,CUST0192,VEND0107,Expense,IAS 1,Expense,IAS 1
28/07/2024,CT474867,111,131,3639899.31,Giao dịch mua bán,Sales,CUST0109,VEND0009,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT132948,511,214,6105412.64,Giao dịch mua bán,Sales,CUST0069,VEND0033,Revenue,IFRS 15,Revenue,IFRS 15
17/10/2024,CT595512,511,511,3961176.99,Giao dịch mua bán,Production,CUST0120,VEND0034,Revenue,IFRS 15,Revenue,IFRS 15
20/02/2024,CT455017,331,642,939933.64,Giao dịch mua bán,IT,CUST0014,VEND0117,Liability,IAS 37,Liability,IAS 37
17/05/2024,CT253054,112,214,8517340.45,Giao dịch mua bán,IT,CUST0005,VEND0200,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT988522,111,632,6983654.63,Giao dịch mua bán,Production,CUST0095,VEND0186,Asset,IAS 16,Asset,IAS 16
26/10/2024,DUPLICATE,214,211,3863346.21,Giao dịch mua bán,Production,CUST0141,VEND0077,Asset,IAS 16,Asset,IAS 16
01/05/2024,CT313234,331,511,1132709.08,Giao dịch mua bán,Production,CUST0198,VEND0159,Liability,IAS 37,Liability,IAS 37
11/01/2024,CT509297,632,632,2189533.12,Giao dịch mua bán,Finance,CUST0061,VEND0157,Expense,IAS 1,Expense,IAS 1
13/02/2024,CT861337,642,642,9548462.2,Giao dịch mua bán,Finance,CUST0164,VEND0166,Expense,IAS 1,Expense,IAS 1
28/05/2024,CT974150,131,211,5066094.42,Giao dịch mua bán,IT,CUST0130,VEND0065,Asset,IAS 16,Asset,IAS 16
23/08/2024,CT452054,511,111,4324020.58,Giao dịch mua bán,Finance,CUST0177,VEND0093,Revenue,IFRS 15,Revenue,IFRS 15
15/07/2024,CT663062,112,112,3202688.8,Giao dịch mua bán,Finance,CUST0044,VEND0124,Asset,IAS 16,Asset,IAS 16
01/04/2024,CT392187,331,211,803298.25,Giao dịch mua bán,Production,CUST0155,VEND0176,Liability,IAS 37,Liability,IAS 37
16/07/2024,CT403128,152,112,2349087.18,Giao dịch mua bán,Sales,CUST0149,VEND0099,Asset,IAS 16,Asset,IAS 16
11/02/2024,CT561626,331,331,9259382.78,Giao dịch mua bán,Finance,CUST0100,VEND0199,Liability,IAS 37,Liability,IAS 37
07/12/2024,CT600980,112,131,2748031.64,Giao dịch mua bán,IT,CUST0126,VEND0004,Asset,IAS 16,Asset,IAS 16
03/05/2024,CT524797,214,642,5383073.97,Giao dịch mua bán,IT,CUST0150,VEND0114,Asset,IAS 16,Asset,IAS 16
19/04/2024,CT863019,112,131,6192049.18,Giao dịch mua bán,Finance,CUST0164,VEND0176,Asset,IAS 16,Asset,IAS 16
23/04/2024,CT734378,642,152,5415500.29,Giao dịch mua bán,IT,CUST0019,VEND0040,Expense,IAS 1,Expense,IAS 1
25/05/2024,CT981493,152,331,2948479.13,Giao dịch mua bán,Finance,CUST0111,VEND0148,Asset,IAS 16,Asset,IAS 16
05/09/2024,CT848740,152,214,2557381,Giao dịch mua bán,HR,CUST0051,VEND0145,Asset,IAS 16,Asset,IAS 16
07/10/2024,CT976694,331,131,7709428.39,Giao dịch mua bán,Finance,CUST0090,VEND0093,Liability,IAS 37,Liability,IAS 37
28/06/2024,CT264957,211,642,4549968.25,Giao dịch mua bán,Finance,CUST0061,VEND0170,Asset,IAS 16,Asset,IAS 16
