Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
01/11/2024,CT861554,111,111,48605357.81,Giao dịch mua bán,HR,CUST0190,VEND0128,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT385675,111,632,21264656.09,Giao dịch mua bán,HR,CUST0130,VEND0108,Asset,IAS 16,Asset,IAS 16
16/09/2024,CT626739,331,511,5560791.86,Giao dịch mua bán,Production,CUST0113,VEND0051,Liability,IAS 37,Liability,IAS 37
18/11/2024,CT690226,331,111,15599559.57,Giao dịch mua bán,IT,CUST0165,VEND0164,Liability,IAS 37,Liability,IAS 37
11/04/2024,CT578350,214,152,10588698.73,Giao dịch mua bán,HR,CUST0192,VEND0050,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT956293,642,131,4571454.74,Giao dịch mua bán,Sales,CUST0171,VEND0027,Expense,IAS 1,Expense,IAS 1
02/10/2024,CT492542,156,214,38172473.97,Giao dịch mua bán,Production,CUST0096,VEND0120,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT031743,131,211,45097011.29,Giao dịch mua bán,HR,CUST0198,VEND0164,Asset,IAS 16,Asset,IAS 16
20/08/2024,DUPLICATE,511,156,15090027.6,Giao dịch mua bán,Finance,CUST0151,VEND0147,Revenue,IFRS 15,Revenue,IFRS 15
14/10/2024,CT703952,131,331,21721247.42,Giao dịch mua bán,Sales,CUST0007,VEND0154,Asset,IAS 16,Asset,IAS 16
04/05/2024,CT116683,111,632,36130646.7,Giao dịch mua bán,IT,CUST0130,VEND0176,Asset,IAS 16,Asset,IAS 16
09/03/2024,CT345647,131,211,40448377.3,Giao dịch mua bán,Production,CUST0130,VEND0078,Asset,IAS 16,Asset,IAS 16
30/03/2024,CT558661,331,211,24397472.14,Giao dịch mua bán,HR,CUST0052,VEND0047,Liability,IAS 37,Liability,IAS 37
03/11/2024,CT174349,112,511,33006416.72,Giao dịch mua bán,HR,CUST0014,VEND0157,Asset,IAS 16,Asset,IAS 16
23/07/2024,CT680700,214,152,1664535.01,Giao dịch mua bán,Sales,CUST0078,VEND0085,Asset,IAS 16,Asset,IAS 16
07/02/2024,CT533309,632,112,48495683.9,Giao dịch mua bán,IT,CUST0005,VEND0093,Expense,IAS 1,Expense,IAS 1
22/03/2024,CT613496,214,111,3482984.68đ,Giao dịch mua bán,Production,CUST0028,VEND0076,Asset,IAS 16,Asset,IAS 16
22/01/2024,CT484577,632,211,46444393.66,Giao dịch mua bán,Production,CUST0151,VEND0151,Expense,IAS 1,Expense,IAS 1
11/12/2024,CT654633,156,152,44700267.32,Giao dịch mua bán,HR,CUST0092,VEND0025,Asset,IAS 16,Asset,IAS 16
06/05/2024,CT486395,211,111,26231500.98,Giao dịch mua bán,Production,CUST0199,VEND0158,Asset,IAS 16,Asset,IAS 16
04/01/2024,CT108375,131,131,36875637.81,Giao dịch mua bán,IT,CUST0040,VEND0156,Asset,IAS 16,Asset,IAS 16
03/07/2024,CT727246,112,111,44363032.49,Giao dịch mua bán,HR,CUST0155,VEND0104,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT254913,152,331,37303129.77,Giao dịch mua bán,HR,CUST0088,VEND0074,Asset,IAS 16,Asset,IAS 16
30/04/2024,CT097133,214,331,48111518.43,Giao dịch mua bán,Finance,CUST0062,VEND0115,Asset,IAS 16,Asset,IAS 16
25/02/2024,CT476205,131,632,48980715.73,Giao dịch mua bán,Sales,CUST0183,VEND0139,Asset,IAS 16,Asset,IAS 16
18/04/2024,CT197617,111,112,17852517.23,Giao dịch mua bán,IT,CUST0022,VEND0039,Asset,IAS 16,Asset,IAS 16
31/05/2024,CT138917,111,214,5534428.64,Giao dịch mua bán,HR,CUST0064,VEND0156,Asset,IAS 16,Asset,IAS 16
18/05/2024,CT779441,156,112,21789487.65,Giao dịch mua bán,IT,CUST0196,VEND0158,Asset,IAS 16,Asset,IAS 16
25/07/2024,CT176250,131,331,24691486.52,Giao dịch mua bán,Production,CUST0008,VEND0121,Asset,IAS 16,Asset,IAS 16
05/11/2024,CT356168,111,131,5667390.13,Giao dịch mua bán,HR,CUST0133,VEND0075,Asset,IAS 16,Asset,IAS 16
12/07/2024,CT187567,214,214,34388444.48,Giao dịch mua bán,Sales,CUST0058,VEND0003,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT704978,642,156,17389803.35,Giao dịch mua bán,HR,CUST0182,VEND0130,Expense,IAS 1,Expense,IAS 1
30/03/2024,CT835036,632,111,2630552.76,Giao dịch mua bán,HR,CUST0192,VEND0022,Expense,IAS 1,Expense,IAS 1
18/05/2024,CT031508,642,511,29392377.77,Giao dịch mua bán,Production,CUST0132,VEND0020,Expense,IAS 1,Expense,IAS 1
16/01/2024,CT565551,632,211,10789040.09,Giao dịch mua bán,Sales,CUST0007,VEND0079,Expense,IAS 1,Expense,IAS 1
05/03/2024,CT454070,111,211,24350625.59,Giao dịch mua bán,Production,CUST0012,VEND0051,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT228019,131,131,502968.51,Giao dịch mua bán,IT,CUST0099,VEND0073,Asset,IAS 16,Asset,IAS 16
19/08/2024,CT044392,642,331,39826547.99,Giao dịch mua bán,IT,CUST0108,VEND0075,Expense,IAS 1,Expense,IAS 1
12/01/2024,CT996789,642,131,49064950.47,Giao dịch mua bán,HR,CUST0159,VEND0094,Expense,IAS 1,Expense,IAS 1
09/08/2024,CT326059,156,214,35701881.13,Giao dịch mua bán,Sales,CUST0157,VEND0078,Asset,IAS 16,Asset,IAS 16
12/09/2024,CT746923,632,211,47963848.6,Giao dịch mua bán,Finance,CUST0188,VEND0128,Expense,IAS 1,Expense,IAS 1
22/01/2024,CT813438,156,156,10399142.35,Giao dịch mua bán,Sales,CUST0152,VEND0101,Asset,IAS 16,Asset,IAS 16
24/03/2024,CT083199,511,642,35613556.91,Giao dịch mua bán,HR,CUST0029,VEND0185,Revenue,IFRS 15,Revenue,IFRS 15
28/01/2024,CT976725,131,112,8392112.41,Giao dịch mua bán,HR,CUST0199,VEND0094,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT910227,642,111,20210501.99,Giao dịch mua bán,Sales,CUST0136,VEND0191,Expense,IAS 1,Expense,IAS 1
08/12/2024,CT161587,211,632,45645857.89,Giao dịch mua bán,Sales,CUST0103,VEND0128,Asset,IAS 16,Asset,IAS 16
26/05/2024,CT699217,511,152,48791996.53,Giao dịch mua bán,Sales,CUST0107,VEND0055,Revenue,IFRS 15,Revenue,IFRS 15
15/09/2024,CT619276,511,112,23323637.51,Giao dịch mua bán,Sales,CUST0089,VEND0068,Revenue,IFRS 15,Revenue,IFRS 15
15/08/2024,CT142482,111,152,37376458.85,Giao dịch mua bán,IT,CUST0021,VEND0038,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT245423,214,112,44335213.85,Giao dịch mua bán,Finance,CUST0189,VEND0195,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT836346,632,214,24007163.31,Giao dịch mua bán,Production,CUST0177,VEND0164,Expense,IAS 1,Expense,IAS 1
05/11/2024,CT595575,331,112,14778862.62đ,Giao dịch mua bán,IT,CUST0154,VEND0140,Liability,IAS 37,Liability,IAS 37
19/09/2024,CT945035,112,331,26032217.96,Giao dịch mua bán,Finance,CUST0148,VEND0188,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT879569,214,112,25306517.86,Giao dịch mua bán,Finance,CUST0110,VEND0070,Asset,IAS 16,Asset,IAS 16
09/02/2024,CT940387,214,112,45566760.52,Giao dịch mua bán,Finance,CUST0166,VEND0034,Asset,IAS 16,Asset,IAS 16
07/10/2024,CT804765,111,214,1093419.04,Giao dịch mua bán,IT,CUST0068,VEND0059,Asset,IAS 16,Asset,IAS 16
16/07/2024,CT583312,642,331,34862026.38,Giao dịch mua bán,IT,CUST0106,VEND0051,Expense,IAS 1,Expense,IAS 1
09/04/2024,CT348661,211,111,21687787.1,Giao dịch mua bán,Finance,CUST0185,VEND0194,Asset,IAS 16,Asset,IAS 16
07/05/2024,CT261928,112,111,26674760.63,Giao dịch mua bán,Sales,CUST0106,VEND0148,Asset,IAS 16,Asset,IAS 16
31/10/2024,CT907468,511,152,25466250.01,Giao dịch mua bán,Finance,CUST0163,VEND0131,Revenue,IFRS 15,Revenue,IFRS 15
02/11/2024,CT110993,511,214,1864564.07,Giao dịch mua bán,IT,CUST0193,VEND0059,Revenue,IFRS 15,Revenue,IFRS 15
03/09/2024,CT607072,111,214,43353599.03,Giao dịch mua bán,Production,CUST0158,VEND0008,Asset,IAS 16,Asset,IAS 16
21/05/2024,CT134659,331,211,1858433.73đ,Giao dịch mua bán,IT,CUST0179,VEND0159,Liability,IAS 37,Liability,IAS 37
09/02/2024,CT810942,152,642,16997386.02,Giao dịch mua bán,HR,CUST0104,VEND0059,Asset,IAS 16,Asset,IAS 16
13/01/2024,CT136049,632,111,24800586.73,Giao dịch mua bán,HR,CUST0023,VEND0199,Expense,IAS 1,Expense,IAS 1
26/10/2024,CT054906,152,511,22982358.26,Giao dịch mua bán,Production,CUST0184,VEND0144,Asset,IAS 16,Asset,IAS 16
02/02/2024,CT032117,156,331,44344739.54,Giao dịch mua bán,Sales,CUST0086,VEND0017,Asset,IAS 16,Asset,IAS 16
25/12/2024,CT564135,112,511,22973050.36,Giao dịch mua bán,HR,CUST0032,VEND0056,Asset,IAS 16,Asset,IAS 16
25/03/2024,CT674402,156,214,20273167.4,Giao dịch mua bán,Sales,CUST0151,VEND0036,Asset,IAS 16,Asset,IAS 16
18/04/2024,CT929471,642,131,39638881.87,Giao dịch mua bán,Production,CUST0043,VEND0053,Expense,IAS 1,Expense,IAS 1
12/09/2024,CT993492,112,331,30264295.71,Giao dịch mua bán,IT,CUST0172,VEND0002,Asset,IAS 16,Asset,IAS 16
26/09/2024,CT195140,131,111,7688580.22,Giao dịch mua bán,Finance,CUST0129,VEND0055,Asset,IAS 16,Asset,IAS 16
21/09/2024,CT106060,214,214,12742874.09,Giao dịch mua bán,HR,CUST0068,VEND0048,Asset,IAS 16,Asset,IAS 16
04/09/2024,CT525607,211,112,2187448.48,Giao dịch mua bán,IT,CUST0007,VEND0074,Asset,IAS 16,Asset,IAS 16
12/05/2024,CT529106,211,214,23703564.29,Giao dịch mua bán,HR,CUST0143,VEND0007,Asset,IAS 16,Asset,IAS 16
18/03/2024,CT964793,642,112,19219427.63,Giao dịch mua bán,Finance,CUST0194,VEND0112,Expense,IAS 1,Expense,IAS 1
04/08/2024,CT096713,211,131,18448827.45,Giao dịch mua bán,IT,CUST0133,VEND0045,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT796158,642,511,44624766.34,Giao dịch mua bán,IT,CUST0039,VEND0056,Expense,IAS 1,Expense,IAS 1
04/05/2024,CT080199,152,111,44226635.61,Giao dịch mua bán,IT,CUST0109,VEND0081,Asset,IAS 16,Asset,IAS 16
31/03/2024,CT574898,111,211,12628307.13,Giao dịch mua bán,Sales,CUST0149,VEND0148,Asset,IAS 16,Asset,IAS 16
21/12/2024,CT221610,131,214,21022879.43,Giao dịch mua bán,HR,CUST0175,VEND0032,Asset,IAS 16,Asset,IAS 16
08/01/2024,CT266397,131,331,36186186.51,Giao dịch mua bán,IT,CUST0016,VEND0156,Asset,IAS 16,Asset,IAS 16
10/06/2024,DUPLICATE,211,642,43568716.96,Giao dịch mua bán,Finance,CUST0134,VEND0096,Asset,IAS 16,Asset,IAS 16
21/04/2024,CT317980,211,331,1337586.54,Giao dịch mua bán,Sales,CUST0048,VEND0168,Asset,IAS 16,Asset,IAS 16
25/12/2024,CT599063,152,632,43221843.56,Giao dịch mua bán,Production,CUST0126,VEND0005,Asset,IAS 16,Asset,IAS 16
11/06/2024,CT634265,511,152,46289327.28,Giao dịch mua bán,Sales,CUST0065,VEND0125,Revenue,IFRS 15,Revenue,IFRS 15
01/04/2024,CT882816,112,156,13515237.66,Giao dịch mua bán,HR,CUST0084,VEND0182,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT719491,211,632,25424040.08,Giao dịch mua bán,Production,CUST0186,VEND0134,Asset,IAS 16,Asset,IAS 16
29/12/2024,CT781064,632,156,3612003.6,Giao dịch mua bán,Production,CUST0153,VEND0004,Expense,IAS 1,Expense,IAS 1
10/11/2024,CT575055,152,331,15933553.67,Giao dịch mua bán,Finance,CUST0033,VEND0073,Asset,IAS 16,Asset,IAS 16
06/09/2024,CT534113,642,511,37524995.23,Giao dịch mua bán,Sales,CUST0031,VEND0149,Expense,IAS 1,Expense,IAS 1
12/10/2024,CT980381,112,331,10763936.07,Giao dịch mua bán,Sales,CUST0114,VEND0156,Asset,IAS 16,Asset,IAS 16
08/03/2024,CT270633,214,511,43700003.35,Giao dịch mua bán,IT,CUST0135,VEND0162,Asset,IAS 16,Asset,IAS 16
03/04/2024,CT665708,211,131,6139184.14,Giao dịch mua bán,Production,CUST0090,VEND0194,Asset,IAS 16,Asset,IAS 16
26/06/2024,CT077643,211,511,45669543.51,Giao dịch mua bán,Production,CUST0034,VEND0028,Asset,IAS 16,Asset,IAS 16
01/08/2024,CT951983,214,211,23846043.61,Giao dịch mua bán,Production,CUST0094,VEND0062,Asset,IAS 16,Asset,IAS 16
17/12/2024,CT655098,211,632,43551756.81,Giao dịch mua bán,IT,CUST0090,VEND0121,Asset,IAS 16,Asset,IAS 16
02/01/2024,CT310229,152,642,6471337.98,Giao dịch mua bán,Sales,CUST0013,VEND0044,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT669339,331,156,41922376.87,Giao dịch mua bán,Sales,CUST0066,VEND0003,Liability,IAS 37,Liability,IAS 37
19/09/2024,CT536448,152,211,19028952.23,Giao dịch mua bán,HR,CUST0196,VEND0188,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT137667,331,642,28806883.13,Giao dịch mua bán,Sales,CUST0167,VEND0118,Liability,IAS 37,Liability,IAS 37
26/08/2024,CT303488,642,214,41053908.39,Giao dịch mua bán,HR,CUST0115,VEND0122,Expense,IAS 1,Expense,IAS 1
18/08/2024,CT796870,111,152,41879945.08,Giao dịch mua bán,Finance,CUST0033,VEND0187,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT494011,214,214,29459725.9,Giao dịch mua bán,IT,CUST0089,VEND0109,Asset,IAS 16,Asset,IAS 16
29/01/2024,CT863204,511,156,26217996.07,Giao dịch mua bán,Finance,CUST0032,VEND0065,Revenue,IFRS 15,Revenue,IFRS 15
28/10/2024,CT863204,111,111,40455549.42,Giao dịch mua bán,Sales,CUST0153,VEND0071,Asset,IAS 16,Asset,IAS 16
25/08/2024,CT863204,642,642,7227897.35,Giao dịch mua bán,Finance,CUST0029,VEND0138,Expense,IAS 1,Expense,IAS 1
21/07/2024,CT863204,111,214,17168093.56,Giao dịch mua bán,IT,CUST0027,VEND0112,Asset,IAS 16,Asset,IAS 16
14/09/2024,CT863204,642,632,30390654.33,Giao dịch mua bán,Production,CUST0141,VEND0032,Expense,IAS 1,Expense,IAS 1
01/08/2024,CT863204,156,214,15740779.09,Giao dịch mua bán,IT,CUST0105,VEND0155,Asset,IAS 16,Asset,IAS 16
18/01/2024,CT863204,152,112,20264952.4,Giao dịch mua bán,Production,CUST0165,VEND0032,Asset,IAS 16,Asset,IAS 16
19/10/2024,CT863204,214,632,23592164.51,Giao dịch mua bán,IT,CUST0045,VEND0079,Asset,IAS 16,Asset,IAS 16
16/03/2024,CT863204,211,642,27205138.9,Giao dịch mua bán,HR,CUST0016,VEND0020,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT863204,156,111,44246448.17,Giao dịch mua bán,HR,CUST0145,VEND0187,Asset,IAS 16,Asset,IAS 16
07/06/2024,CT863204,111,156,38547822.5,Giao dịch mua bán,IT,CUST0030,VEND0076,Asset,IAS 16,Asset,IAS 16
22/01/2024,CT863204,156,214,16546796.15,Giao dịch mua bán,Finance,CUST0051,VEND0039,Asset,IAS 16,Asset,IAS 16
20/01/2024,CT863204,111,632,13054923.17,Giao dịch mua bán,Production,CUST0095,VEND0051,Asset,IAS 16,Asset,IAS 16
23/02/2024,CT863204,156,111,45575227.15,Giao dịch mua bán,IT,CUST0089,VEND0135,Asset,IAS 16,Asset,IAS 16
28/11/2024,CT863204,214,511,43283820.36,Giao dịch mua bán,Sales,CUST0035,VEND0192,Asset,IAS 16,Asset,IAS 16
28/10/2024,CT863204,156,211,27283642.37,Giao dịch mua bán,Production,CUST0008,VEND0083,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT863204,156,642,3863021.45,Giao dịch mua bán,Production,CUST0075,VEND0020,Asset,IAS 16,Asset,IAS 16
24/03/2024,CT863204,111,214,8302221.48,Giao dịch mua bán,Sales,CUST0143,VEND0066,Asset,IAS 16,Asset,IAS 16
18/02/2024,CT863204,511,642,15777014.92,Giao dịch mua bán,Sales,CUST0191,VEND0088,Revenue,IFRS 15,Revenue,IFRS 15
28/06/2024,CT863204,632,156,13164884.65,Giao dịch mua bán,Production,CUST0074,VEND0089,Expense,IAS 1,Expense,IAS 1
26/12/2024,CT863204,642,152,20613804.32,Giao dịch mua bán,Finance,CUST0029,VEND0089,Expense,IAS 1,Expense,IAS 1
24/07/2024,CT863204,112,131,29371779.85,Giao dịch mua bán,IT,CUST0026,VEND0039,Asset,IAS 16,Asset,IAS 16
19/07/2024,CT863204,152,214,16065086.06,Giao dịch mua bán,HR,CUST0163,VEND0169,Asset,IAS 16,Asset,IAS 16
14/11/2024,CT863204,632,642,41363036.58,Giao dịch mua bán,Finance,CUST0178,VEND0114,Expense,IAS 1,Expense,IAS 1
18/01/2024,CT863204,112,112,3853303.62,Giao dịch mua bán,IT,CUST0145,VEND0144,Asset,IAS 16,Asset,IAS 16
26/10/2024,CT863204,211,642,19300815.87,Giao dịch mua bán,Production,CUST0178,VEND0111,Asset,IAS 16,Asset,IAS 16
21/08/2024,CT863204,632,642,28127427.4,Giao dịch mua bán,Finance,CUST0185,VEND0185,Expense,IAS 1,Expense,IAS 1
01/04/2024,CT863204,131,111,46037802.46,Giao dịch mua bán,Finance,CUST0062,VEND0139,Asset,IAS 16,Asset,IAS 16
14/11/2024,CT863204,211,111,26870854,Giao dịch mua bán,Finance,CUST0197,VEND0200,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT863204,156,511,17552610.14,Giao dịch mua bán,Production,CUST0192,VEND0075,Asset,IAS 16,Asset,IAS 16
19/01/2024,CT863204,331,152,23427860.82,Giao dịch mua bán,Finance,CUST0116,VEND0076,Liability,IAS 37,Liability,IAS 37
07/06/2024,CT863204,111,632,20418848.43,Giao dịch mua bán,Production,CUST0113,VEND0084,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT863204,211,131,27363785.17,Giao dịch mua bán,Finance,CUST0182,VEND0059,Asset,IAS 16,Asset,IAS 16
18/04/2024,CT863204,112,112,43984134.77,Giao dịch mua bán,IT,CUST0008,VEND0088,Asset,IAS 16,Asset,IAS 16
28/08/2024,CT863204,214,331,26573939.84,Giao dịch mua bán,HR,CUST0130,VEND0046,Asset,IAS 16,Asset,IAS 16
03/12/2024,CT863204,642,152,33149020.93,Giao dịch mua bán,Sales,CUST0032,VEND0051,Expense,IAS 1,Expense,IAS 1
10/05/2024,CT863204,112,632,12924906.98,Giao dịch mua bán,HR,CUST0089,VEND0068,Asset,IAS 16,Asset,IAS 16
08/08/2024,CT863204,511,511,41736860.06,Giao dịch mua bán,Production,CUST0031,VEND0115,Revenue,IFRS 15,Revenue,IFRS 15
10/08/2024,CT863204,214,152,4085551.82,Giao dịch mua bán,HR,CUST0151,VEND0004,Asset,IAS 16,Asset,IAS 16
28/01/2024,CT863204,112,111,44285757.4,Giao dịch mua bán,Production,CUST0059,VEND0138,Asset,IAS 16,Asset,IAS 16
01/12/2024,CT863204,131,156,37448753.89,Giao dịch mua bán,IT,CUST0184,VEND0099,Asset,IAS 16,Asset,IAS 16
25/06/2024,CT863204,131,156,13094545.52,Giao dịch mua bán,Sales,CUST0089,VEND0114,Asset,IAS 16,Asset,IAS 16
19/09/2024,CT863204,112,152,30059941.19,Giao dịch mua bán,IT,CUST0154,VEND0104,Asset,IAS 16,Asset,IAS 16
19/11/2024,CT863204,211,111,8948189.17,Giao dịch mua bán,Production,CUST0150,VEND0105,Asset,IAS 16,Asset,IAS 16
24/07/2024,CT863204,131,511,6872068.19,Giao dịch mua bán,Production,CUST0009,VEND0185,Asset,IAS 16,Asset,IAS 16
22/09/2024,CT863204,642,632,42211010.71,Giao dịch mua bán,Finance,CUST0161,VEND0164,Expense,IAS 1,Expense,IAS 1
04/08/2024,CT863204,211,211,38280674.29,Giao dịch mua bán,HR,CUST0166,VEND0057,Asset,IAS 16,Asset,IAS 16
21/12/2024,CT863204,214,632,48397087.84,Giao dịch mua bán,Production,CUST0165,VEND0185,Asset,IAS 16,Asset,IAS 16
12/08/2024,CT863204,152,156,43269540.82,Giao dịch mua bán,Sales,CUST0166,VEND0128,Asset,IAS 16,Asset,IAS 16
08/11/2024,CT863204,632,214,31123676.12,Giao dịch mua bán,Production,CUST0039,VEND0010,Expense,IAS 1,Expense,IAS 1
17/06/2024,CT863204,632,331,37109866.35,Giao dịch mua bán,Sales,CUST0023,VEND0053,Expense,IAS 1,Expense,IAS 1
25/04/2024,CT863204,632,111,36307742.35,Giao dịch mua bán,IT,CUST0049,VEND0072,Expense,IAS 1,Expense,IAS 1
10/09/2024,CT863204,211,131,10386317.5,Giao dịch mua bán,Production,CUST0187,VEND0039,Asset,IAS 16,Asset,IAS 16
06/08/2024,CT863204,331,211,28009116.52,Giao dịch mua bán,IT,CUST0194,VEND0089,Liability,IAS 37,Liability,IAS 37
06/06/2024,CT863204,214,131,28766888.02,Giao dịch mua bán,Sales,CUST0146,VEND0092,Asset,IAS 16,Asset,IAS 16
02/03/2024,CT863204,111,214,43669046.06,Giao dịch mua bán,HR,CUST0091,VEND0192,Asset,IAS 16,Asset,IAS 16
25/05/2024,CT863204,214,632,30378530.75,Giao dịch mua bán,Production,CUST0040,VEND0049,Asset,IAS 16,Asset,IAS 16
30/04/2024,CT863204,211,214,43590472.46,Giao dịch mua bán,Production,CUST0011,VEND0106,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT863204,152,112,10186062.9,Giao dịch mua bán,Finance,CUST0076,VEND0032,Asset,IAS 16,Asset,IAS 16
22/05/2024,CT863204,331,152,47883121.09,Giao dịch mua bán,Finance,CUST0085,VEND0057,Liability,IAS 37,Liability,IAS 37
25/10/2024,CT863204,331,112,43812831.09,Giao dịch mua bán,IT,CUST0097,VEND0100,Liability,IAS 37,Liability,IAS 37
27/05/2024,CT863204,214,112,2647581.13,Giao dịch mua bán,Production,CUST0107,VEND0148,Asset,IAS 16,Asset,IAS 16
09/05/2024,CT863204,152,211,35404042.83,Giao dịch mua bán,Sales,CUST0122,VEND0191,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT863204,642,331,18868085.04,Giao dịch mua bán,IT,CUST0035,VEND0121,Expense,IAS 1,Expense,IAS 1
30/09/2024,CT863204,211,511,49806864.57,Giao dịch mua bán,Finance,CUST0182,VEND0021,Asset,IAS 16,Asset,IAS 16
03/04/2024,CT863204,511,214,41464436.11,Giao dịch mua bán,IT,CUST0115,VEND0086,Revenue,IFRS 15,Revenue,IFRS 15
17/10/2024,CT863204,632,131,15993720.33,Giao dịch mua bán,Production,CUST0178,VEND0098,Expense,IAS 1,Expense,IAS 1
09/07/2024,CT863204,211,642,15909000.5,Giao dịch mua bán,Finance,CUST0066,VEND0108,Asset,IAS 16,Asset,IAS 16
03/12/2024,CT863204,156,152,5873364.35,Giao dịch mua bán,Production,CUST0025,VEND0100,Asset,IAS 16,Asset,IAS 16
21/12/2024,CT863204,331,156,7081013,Giao dịch mua bán,HR,CUST0117,VEND0005,Liability,IAS 37,Liability,IAS 37
05/05/2024,CT863204,156,111,30417314.33,Giao dịch mua bán,HR,CUST0195,VEND0106,Asset,IAS 16,Asset,IAS 16
07/10/2024,CT863204,211,632,3433637.39,Giao dịch mua bán,IT,CUST0120,VEND0082,Asset,IAS 16,Asset,IAS 16
11/08/2024,CT863204,152,112,30927585.23,Giao dịch mua bán,IT,CUST0099,VEND0191,Asset,IAS 16,Asset,IAS 16
26/02/2024,CT863204,112,112,39833104.39,Giao dịch mua bán,Production,CUST0135,VEND0189,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT863204,632,111,9399703.03,Giao dịch mua bán,HR,CUST0128,VEND0198,Expense,IAS 1,Expense,IAS 1
06/08/2024,CT863204,112,156,46444862.76,Giao dịch mua bán,Production,CUST0148,VEND0120,Asset,IAS 16,Asset,IAS 16
05/10/2024,CT863204,642,112,8269325.24,Giao dịch mua bán,Sales,CUST0006,VEND0166,Expense,IAS 1,Expense,IAS 1
22/12/2024,CT863204,112,511,14565011.34,Giao dịch mua bán,Sales,CUST0117,VEND0170,Asset,IAS 16,Asset,IAS 16
01/02/2024,CT863204,211,331,43381857.56,Giao dịch mua bán,Production,CUST0096,VEND0006,Asset,IAS 16,Asset,IAS 16
04/04/2024,CT863204,511,152,49779663.79,Giao dịch mua bán,Finance,CUST0039,VEND0133,Revenue,IFRS 15,Revenue,IFRS 15
31/03/2024,CT863204,511,156,47021938.37,Giao dịch mua bán,Production,CUST0070,VEND0156,Revenue,IFRS 15,Revenue,IFRS 15
07/05/2024,CT863204,511,632,9189610.28,Giao dịch mua bán,Finance,CUST0169,VEND0045,Revenue,IFRS 15,Revenue,IFRS 15
21/05/2024,CT863204,152,152,32938521.23,Giao dịch mua bán,IT,CUST0108,VEND0174,Asset,IAS 16,Asset,IAS 16
30/12/2024,CT863204,112,111,42375135.88,Giao dịch mua bán,Finance,CUST0155,VEND0064,Asset,IAS 16,Asset,IAS 16
30/08/2024,CT863204,511,214,32325579.85,Giao dịch mua bán,HR,CUST0096,VEND0022,Revenue,IFRS 15,Revenue,IFRS 15
23/03/2024,CT863204,131,331,36703929.37,Giao dịch mua bán,Production,CUST0143,VEND0163,Asset,IAS 16,Asset,IAS 16
21/07/2024,CT863204,642,156,1439300.51,Giao dịch mua bán,IT,CUST0080,VEND0104,Expense,IAS 1,Expense,IAS 1
03/02/2024,CT863204,632,632,38871130.58,Giao dịch mua bán,Finance,CUST0077,VEND0193,Expense,IAS 1,Expense,IAS 1
26/12/2024,CT863204,152,131,13774810.04,Giao dịch mua bán,Sales,CUST0173,VEND0122,Asset,IAS 16,Asset,IAS 16
27/02/2024,CT863204,156,214,5652215.55,Giao dịch mua bán,Production,CUST0006,VEND0018,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT863204,152,211,45774813.46,Giao dịch mua bán,Sales,CUST0035,VEND0066,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT863204,331,214,9561849.44,Giao dịch mua bán,Finance,CUST0064,VEND0176,Liability,IAS 37,Liability,IAS 37
19/01/2024,CT863204,632,632,25488660.52,Giao dịch mua bán,Finance,CUST0008,VEND0138,Expense,IAS 1,Expense,IAS 1
01/03/2024,CT863204,211,642,3123313.35,Giao dịch mua bán,IT,CUST0189,VEND0040,Asset,IAS 16,Asset,IAS 16
04/12/2024,CT863204,156,211,15709256.67,Giao dịch mua bán,Sales,CUST0196,VEND0157,Asset,IAS 16,Asset,IAS 16
21/07/2024,CT863204,642,642,22998348.62,Giao dịch mua bán,Production,CUST0145,VEND0181,Expense,IAS 1,Expense,IAS 1
16/02/2024,CT863204,131,111,3706660.42,Giao dịch mua bán,HR,CUST0122,VEND0073,Asset,IAS 16,Asset,IAS 16
