Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
12/08/2024,CT840338,111,511,26727799.43,Giao dịch mua bán,IT,CUST0164,VEND0150,Asset,IAS 16,Asset,IAS 16
11/04/2024,CT480197,331,152,32171536.53,Giao dịch mua bán,Production,CUST0099,VEND0085,Liability,IAS 37,Liability,IAS 37
11/12/2024,CT432294,111,211,37484882.12,Giao dịch mua bán,Sales,CUST0072,VEND0051,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT942721,632,112,38577747.46,Giao dịch mua bán,HR,CUST0158,VEND0062,Expense,IAS 1,Expense,IAS 1
16/11/2024,CT237216,211,152,22892783.8,Giao dịch mua bán,Sales,CUST0004,VEND0152,Asset,IAS 16,Asset,IAS 16
17/01/2024,CT753154,632,112,3868736.38,Giao dịch mua bán,IT,CUST0096,VEND0160,Expense,IAS 1,Expense,IAS 1
30/01/2024,CT327491,111,112,48718752.35,Giao dịch mua bán,Sales,CUST0048,VEND0162,Asset,IAS 16,Asset,IAS 16
14/10/2024,CT950926,331,131,566978.63,Giao dịch mua bán,Sales,CUST0169,VEND0140,Liability,IAS 37,Liability,IAS 37
10/04/2024,CT231797,112,156,40782877.09,Giao dịch mua bán,Finance,CUST0071,VEND0156,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT097711,131,111,23203016.76,Giao dịch mua bán,HR,CUST0058,VEND0149,Asset,IAS 16,Asset,IAS 16
11/12/2024,CT465058,156,211,49272538.89,Giao dịch mua bán,Production,CUST0141,VEND0142,Asset,IAS 16,Asset,IAS 16
18/09/2024,CT437169,632,331,39060904.19,Giao dịch mua bán,Production,CUST0151,VEND0199,Expense,IAS 1,Expense,IAS 1
21/09/2024,CT236123,112,642,24625174.49,Giao dịch mua bán,Finance,CUST0176,VEND0161,Asset,IAS 16,Asset,IAS 16
14/08/2024,CT389779,152,131,27190391.37,Giao dịch mua bán,IT,CUST0143,VEND0160,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT331586,152,211,30908956.09,Giao dịch mua bán,Finance,CUST0112,VEND0125,Asset,IAS 16,Asset,IAS 16
14/07/2024,CT449708,214,642,36457477.16,Giao dịch mua bán,Sales,CUST0021,VEND0124,Asset,IAS 16,Asset,IAS 16
19/05/2024,CT366204,214,211,27333745.68,Giao dịch mua bán,Production,CUST0168,VEND0186,Asset,IAS 16,Asset,IAS 16
28/06/2024,CT058107,152,131,26949224.94,Giao dịch mua bán,Finance,CUST0106,VEND0184,Asset,IAS 16,Asset,IAS 16
21/10/2024,CT800530,511,152,36079372.26,Giao dịch mua bán,HR,CUST0045,VEND0161,Revenue,IFRS 15,Revenue,IFRS 15
01/01/2024,CT139808,156,112,49430551.52,Giao dịch mua bán,HR,CUST0059,VEND0118,Asset,IAS 16,Asset,IAS 16
09/02/2024,CT772120,214,331,11373627.56,Giao dịch mua bán,IT,CUST0166,VEND0156,Asset,IAS 16,Asset,IAS 16
22/11/2024,CT950554,156,111,14931726.21,Giao dịch mua bán,IT,CUST0161,VEND0134,Asset,IAS 16,Asset,IAS 16
20/08/2024,CT640046,112,214,11416095.67,Giao dịch mua bán,Sales,CUST0150,VEND0088,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT774545,112,112,13458771.15,Giao dịch mua bán,Production,CUST0184,VEND0037,Asset,IAS 16,Asset,IAS 16
15/03/2024,CT823942,131,511,23004346.58,Giao dịch mua bán,Finance,CUST0032,VEND0056,Asset,IAS 16,Asset,IAS 16
18/07/2024,CT222541,152,632,27408774.92,Giao dịch mua bán,HR,CUST0008,VEND0122,Asset,IAS 16,Asset,IAS 16
27/04/2024,CT447268,642,511,4572313.22,Giao dịch mua bán,Finance,CUST0185,VEND0051,Expense,IAS 1,Expense,IAS 1
03/02/2024,CT243128,156,111,24213182.34,Giao dịch mua bán,Finance,CUST0092,VEND0040,Asset,IAS 16,Asset,IAS 16
23/05/2024,CT395179,642,112,43874572.6,Giao dịch mua bán,HR,CUST0010,VEND0078,Expense,IAS 1,Expense,IAS 1
03/09/2024,CT441181,632,632,23498319.16,Giao dịch mua bán,HR,CUST0146,VEND0052,Expense,IAS 1,Expense,IAS 1
29/10/2024,CT810683,111,131,3351023.78,Giao dịch mua bán,IT,CUST0064,VEND0045,Asset,IAS 16,Asset,IAS 16
01/10/2024,CT993367,111,211,29610921.37,Giao dịch mua bán,Sales,CUST0191,VEND0022,Asset,IAS 16,Asset,IAS 16
06/07/2024,CT273457,642,112,33449362.58,Giao dịch mua bán,Production,CUST0144,VEND0132,Expense,IAS 1,Expense,IAS 1
16/12/2024,CT577028,214,331,45214899.02,Giao dịch mua bán,Sales,CUST0083,VEND0027,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT233462,152,642,25572445.3,Giao dịch mua bán,IT,CUST0058,VEND0177,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT656782,156,111,12671076.16,Giao dịch mua bán,IT,CUST0070,VEND0095,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT092398,511,152,16224687.51,Giao dịch mua bán,HR,CUST0179,VEND0068,Revenue,IFRS 15,Revenue,IFRS 15
02/01/2024,CT984239,214,112,10105427.86,Giao dịch mua bán,Sales,CUST0117,VEND0124,Asset,IAS 16,Asset,IAS 16
28/01/2024,CT784775,111,131,47446235.51,Giao dịch mua bán,HR,CUST0139,VEND0068,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT109913,214,331,4015995.12,Giao dịch mua bán,Sales,CUST0092,VEND0104,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT318449,642,131,30939866.61,Giao dịch mua bán,Sales,CUST0026,VEND0149,Expense,IAS 1,Expense,IAS 1
23/09/2024,CT691968,511,211,15951062.61,Giao dịch mua bán,IT,CUST0123,VEND0122,Revenue,IFRS 15,Revenue,IFRS 15
09/10/2024,CT478371,156,152,2292942.93,Giao dịch mua bán,Sales,CUST0012,VEND0140,Asset,IAS 16,Asset,IAS 16
13/12/2024,CT352469,642,331,41411707.66đ,Giao dịch mua bán,IT,CUST0142,VEND0133,Expense,IAS 1,Expense,IAS 1
08/01/2024,CT594355,152,211,49108338.43,Giao dịch mua bán,IT,CUST0096,VEND0183,Asset,IAS 16,Asset,IAS 16
26/02/2024,CT056322,642,131,49110217.6,Giao dịch mua bán,HR,CUST0049,VEND0059,Expense,IAS 1,Expense,IAS 1
13/02/2024,CT626169,642,331,38816649.82,Giao dịch mua bán,IT,CUST0122,VEND0051,Expense,IAS 1,Expense,IAS 1
21/10/2024,CT084373,156,331,14410403.67,Giao dịch mua bán,Finance,CUST0061,VEND0066,Asset,IAS 16,Asset,IAS 16
12/02/2024,CT571342,156,331,17312976.22,Giao dịch mua bán,HR,CUST0179,VEND0096,Asset,IAS 16,Asset,IAS 16
31/12/2024,CT187284,214,331,19619090.33,Giao dịch mua bán,Production,CUST0198,VEND0009,Asset,IAS 16,Asset,IAS 16
28/03/2024,CT705322,331,112,39031057.71,Giao dịch mua bán,Production,CUST0024,VEND0108,Liability,IAS 37,Liability,IAS 37
04/01/2024,CT232827,511,131,20029430.5,Giao dịch mua bán,HR,CUST0185,VEND0113,Revenue,IFRS 15,Revenue,IFRS 15
18/10/2024,CT658077,112,112,14651428.09,Giao dịch mua bán,Production,CUST0132,VEND0175,Asset,IAS 16,Asset,IAS 16
07/02/2024,CT453910,632,131,3514181.58,Giao dịch mua bán,Sales,CUST0031,VEND0123,Expense,IAS 1,Expense,IAS 1
03/04/2024,CT068066,112,511,6092472.95,Giao dịch mua bán,HR,CUST0129,VEND0192,Asset,IAS 16,Asset,IAS 16
11/07/2024,CT199617,214,331,44847186.85,Giao dịch mua bán,IT,CUST0072,VEND0104,Asset,IAS 16,Asset,IAS 16
01/02/2024,CT719034,511,156,4826003.79,Giao dịch mua bán,IT,CUST0043,VEND0168,Revenue,IFRS 15,Revenue,IFRS 15
26/09/2024,CT655948,642,111,18722254.45,Giao dịch mua bán,IT,CUST0042,VEND0006,Expense,IAS 1,Expense,IAS 1
30/09/2024,CT570331,112,111,139228.58,Giao dịch mua bán,Sales,CUST0087,VEND0038,Asset,IAS 16,Asset,IAS 16
17/02/2024,CT353652,214,642,43628273.12,Giao dịch mua bán,Finance,CUST0096,VEND0120,Asset,IAS 16,Asset,IAS 16
04/03/2024,CT462946,131,152,44578340.21,Giao dịch mua bán,IT,CUST0176,VEND0017,Asset,IAS 16,Asset,IAS 16
24/11/2024,CT875833,111,131,40098075.13,Giao dịch mua bán,Production,CUST0171,VEND0125,Asset,IAS 16,Asset,IAS 16
11/12/2024,CT270052,511,511,10684300.44,Giao dịch mua bán,Sales,CUST0170,VEND0044,Revenue,IFRS 15,Revenue,IFRS 15
16/03/2024,CT123865,111,152,8555412.36,Giao dịch mua bán,Finance,CUST0094,VEND0100,Asset,IAS 16,Asset,IAS 16
24/07/2024,CT454630,131,511,24683771.09,Giao dịch mua bán,HR,CUST0011,VEND0032,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT608222,211,214,27590211.67,Giao dịch mua bán,HR,CUST0084,VEND0153,Asset,IAS 16,Asset,IAS 16
13/11/2024,CT143503,131,331,44839880.87,Giao dịch mua bán,Finance,CUST0040,VEND0159,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT013756,112,156,22161115.88,Giao dịch mua bán,Finance,CUST0113,VEND0079,Asset,IAS 16,Asset,IAS 16
16/12/2024,CT356229,156,331,1452872.93,Giao dịch mua bán,IT,CUST0090,VEND0038,Asset,IAS 16,Asset,IAS 16
16/02/2024,CT353495,642,131,17394401.09,Giao dịch mua bán,Sales,CUST0027,VEND0117,Expense,IAS 1,Expense,IAS 1
28/08/2024,CT022199,211,511,22041060.73,Giao dịch mua bán,Finance,CUST0083,VEND0039,Asset,IAS 16,Asset,IAS 16
24/10/2024,CT344844,211,152,9229734.38,Giao dịch mua bán,Finance,CUST0112,VEND0167,Asset,IAS 16,Asset,IAS 16
18/04/2024,CT764484,156,211,42144815.93,Giao dịch mua bán,Sales,CUST0031,VEND0170,Asset,IAS 16,Asset,IAS 16
15/11/2024,CT442540,632,331,40646338.77,Giao dịch mua bán,HR,CUST0104,VEND0174,Expense,IAS 1,Expense,IAS 1
10/09/2024,CT385269,214,642,10563609.46,Giao dịch mua bán,Sales,CUST0023,VEND0159,Asset,IAS 16,Asset,IAS 16
23/11/2024,CT787166,211,112,28733365.64,Giao dịch mua bán,Production,CUST0033,VEND0057,Asset,IAS 16,Asset,IAS 16
09/09/2024,CT000500,152,152,8308342.58,Giao dịch mua bán,Production,CUST0145,VEND0123,Asset,IAS 16,Asset,IAS 16
23/04/2024,CT847754,131,131,44463513.1,Giao dịch mua bán,IT,CUST0057,VEND0060,Asset,IAS 16,Asset,IAS 16
06/06/2024,CT308926,111,112,46784457.93,Giao dịch mua bán,Sales,CUST0079,VEND0117,Asset,IAS 16,Asset,IAS 16
13/03/2024,CT815494,211,131,17975833.54,Giao dịch mua bán,Production,CUST0193,VEND0141,Asset,IAS 16,Asset,IAS 16
08/06/2024,CT107604,152,331,17317674.26,Giao dịch mua bán,IT,CUST0154,VEND0173,Asset,IAS 16,Asset,IAS 16
21/07/2024,CT657835,211,214,46375407.9,Giao dịch mua bán,Production,CUST0033,VEND0124,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT677375,642,331,20068523.76,Giao dịch mua bán,HR,CUST0028,VEND0154,Expense,IAS 1,Expense,IAS 1
26/06/2024,CT803491,112,511,30484970.12,Giao dịch mua bán,Finance,CUST0089,VEND0033,Asset,IAS 16,Asset,IAS 16
30/01/2024,CT413432,214,511,41303879.28,Giao dịch mua bán,Sales,CUST0099,VEND0118,Asset,IAS 16,Asset,IAS 16
01/06/2024,CT584007,211,511,37529963.03,Giao dịch mua bán,HR,CUST0061,VEND0077,Asset,IAS 16,Asset,IAS 16
30/12/2024,CT786017,642,152,18300684.63,Giao dịch mua bán,Production,CUST0133,VEND0081,Expense,IAS 1,Expense,IAS 1
02/01/2024,CT648130,211,131,27445813.7,Giao dịch mua bán,Sales,CUST0146,VEND0138,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT371299,112,112,36244036.46,Giao dịch mua bán,Sales,CUST0111,VEND0091,Asset,IAS 16,Asset,IAS 16
17/09/2024,CT360912,156,214,2513456.42,Giao dịch mua bán,IT,CUST0127,VEND0057,Asset,IAS 16,Asset,IAS 16
08/08/2024,CT759468,214,632,25115534.52,Giao dịch mua bán,Finance,CUST0177,VEND0016,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT543464,111,214,22580296.41,Giao dịch mua bán,Production,CUST0002,VEND0184,Asset,IAS 16,Asset,IAS 16
25/06/2024,CT574899,131,214,13496370.82,Giao dịch mua bán,Production,CUST0163,VEND0053,Asset,IAS 16,Asset,IAS 16
04/08/2024,DUPLICATE,214,511,47824211.55,Giao dịch mua bán,Finance,CUST0170,VEND0172,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT494648,131,156,49357868.64,Giao dịch mua bán,Production,CUST0030,VEND0123,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT538133,331,632,15348133.34,Giao dịch mua bán,IT,CUST0071,VEND0189,Liability,IAS 37,Liability,IAS 37
17/05/2024,CT063543,214,632,7764713.14,Giao dịch mua bán,IT,CUST0126,VEND0083,Asset,IAS 16,Asset,IAS 16
29/02/2024,CT074130,112,214,8062136.81,Giao dịch mua bán,Production,CUST0110,VEND0099,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT986976,131,331,27026746.28,Giao dịch mua bán,Finance,CUST0059,VEND0171,Asset,IAS 16,Asset,IAS 16
26/03/2024,CT896700,111,211,32317134.21,Giao dịch mua bán,IT,CUST0048,VEND0127,Asset,IAS 16,Asset,IAS 16
22/03/2024,CT563284,131,152,42080690.29,Giao dịch mua bán,Production,CUST0053,VEND0078,Asset,IAS 16,Asset,IAS 16
02/02/2024,CT860032,152,156,14705145.1,Giao dịch mua bán,HR,CUST0113,VEND0141,Asset,IAS 16,Asset,IAS 16
18/12/2024,CT043816,156,211,7577964.17,Giao dịch mua bán,Production,CUST0081,VEND0164,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT279056,131,214,2396043.49,Giao dịch mua bán,Finance,CUST0169,VEND0133,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT265681,112,156,5072247.65,Giao dịch mua bán,IT,CUST0060,VEND0091,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT291563,156,131,9098723.18,Giao dịch mua bán,Finance,CUST0186,VEND0199,Asset,IAS 16,Asset,IAS 16
01/08/2024,CT105993,156,214,14066491.08,Giao dịch mua bán,Finance,CUST0119,VEND0152,Asset,IAS 16,Asset,IAS 16
13/11/2024,CT175129,112,112,37433055.67,Giao dịch mua bán,HR,CUST0196,VEND0169,Asset,IAS 16,Asset,IAS 16
11/09/2024,CT856286,211,131,40691558.63,Giao dịch mua bán,HR,CUST0052,VEND0077,Asset,IAS 16,Asset,IAS 16
11/01/2024,CT310198,214,131,46351778.35,Giao dịch mua bán,Sales,CUST0014,VEND0028,Asset,IAS 16,Asset,IAS 16
27/06/2024,CT825423,156,214,12415684.24,Giao dịch mua bán,Finance,CUST0190,VEND0037,Asset,IAS 16,Asset,IAS 16
06/06/2024,CT707955,511,331,35511845.77,Giao dịch mua bán,HR,CUST0128,VEND0154,Revenue,IFRS 15,Revenue,IFRS 15
15/10/2024,CT922539,642,632,44270719.44,Giao dịch mua bán,Finance,CUST0187,VEND0150,Expense,IAS 1,Expense,IAS 1
27/03/2024,CT854037,152,111,46294141.08,Giao dịch mua bán,Sales,CUST0105,VEND0046,Asset,IAS 16,Asset,IAS 16
24/10/2024,CT481801,211,111,17466656,Giao dịch mua bán,Production,CUST0144,VEND0143,Asset,IAS 16,Asset,IAS 16
03/02/2024,CT522198,111,152,42807628.23,Giao dịch mua bán,Finance,CUST0030,VEND0090,Asset,IAS 16,Asset,IAS 16
03/09/2024,CT833636,511,642,47217216.69,Giao dịch mua bán,Sales,CUST0056,VEND0063,Revenue,IFRS 15,Revenue,IFRS 15
30/05/2024,CT333587,214,211,34493188.73,Giao dịch mua bán,Sales,CUST0101,VEND0177,Asset,IAS 16,Asset,IAS 16
21/02/2024,CT396194,214,112,22348199.23,Giao dịch mua bán,Production,CUST0043,VEND0147,Asset,IAS 16,Asset,IAS 16
07/01/2024,CT975303,111,511,10130120.7,Giao dịch mua bán,Production,CUST0173,VEND0060,Asset,IAS 16,Asset,IAS 16
27/10/2024,CT919180,511,111,26673599.73,Giao dịch mua bán,Sales,CUST0106,VEND0044,Revenue,IFRS 15,Revenue,IFRS 15
10/10/2024,CT607734,131,112,48320828.74,Giao dịch mua bán,Sales,CUST0057,VEND0197,Asset,IAS 16,Asset,IAS 16
12/12/2024,CT131900,131,152,37965373.41,Giao dịch mua bán,HR,CUST0082,VEND0144,Asset,IAS 16,Asset,IAS 16
08/08/2024,CT535613,331,214,45207194.52,Giao dịch mua bán,Finance,CUST0080,VEND0179,Liability,IAS 37,Liability,IAS 37
06/02/2024,CT511669,131,214,27418729.77,Giao dịch mua bán,IT,CUST0039,VEND0193,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT798438,152,511,38749533.35đ,Giao dịch mua bán,Finance,CUST0148,VEND0061,Asset,IAS 16,Asset,IAS 16
14/02/2024,CT990562,111,511,48758442.21,Giao dịch mua bán,HR,CUST0045,VEND0057,Asset,IAS 16,Asset,IAS 16
09/12/2024,DUPLICATE,632,331,32159137.11,Giao dịch mua bán,Finance,CUST0085,VEND0152,Expense,IAS 1,Expense,IAS 1
08/07/2024,CT758504,511,511,5287893.74,Giao dịch mua bán,Production,CUST0086,VEND0013,Revenue,IFRS 15,Revenue,IFRS 15
18/12/2024,CT835276,511,632,40818221.32,Giao dịch mua bán,HR,CUST0148,VEND0088,Revenue,IFRS 15,Revenue,IFRS 15
21/10/2024,CT494317,111,152,37472887.52,Giao dịch mua bán,Production,CUST0150,VEND0058,Asset,IAS 16,Asset,IAS 16
11/11/2024,CT808825,111,112,45051382.41,Giao dịch mua bán,HR,CUST0098,VEND0104,Asset,IAS 16,Asset,IAS 16
18/09/2024,CT346396,152,511,43484593.23,Giao dịch mua bán,Sales,CUST0137,VEND0132,Asset,IAS 16,Asset,IAS 16
05/07/2024,CT822771,214,152,36101315.71,Giao dịch mua bán,Sales,CUST0068,VEND0070,Asset,IAS 16,Asset,IAS 16
04/07/2024,CT400612,211,112,12130644.04,Giao dịch mua bán,HR,CUST0162,VEND0017,Asset,IAS 16,Asset,IAS 16
22/01/2024,CT599458,131,642,34824218.18,Giao dịch mua bán,Finance,CUST0125,VEND0104,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT615031,131,331,29913881.77,Giao dịch mua bán,Sales,CUST0066,VEND0031,Asset,IAS 16,Asset,IAS 16
16/10/2024,CT198412,156,111,3675743.8,Giao dịch mua bán,Sales,CUST0039,VEND0097,Asset,IAS 16,Asset,IAS 16
10/10/2024,CT884148,511,112,43157072.86,Giao dịch mua bán,IT,CUST0191,VEND0168,Revenue,IFRS 15,Revenue,IFRS 15
27/02/2024,CT724067,642,214,32003213.98,Giao dịch mua bán,IT,CUST0109,VEND0015,Expense,IAS 1,Expense,IAS 1
02/04/2024,CT584247,156,331,1733412.03,Giao dịch mua bán,Sales,CUST0116,VEND0010,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT817485,131,156,15465837.54,Giao dịch mua bán,Finance,CUST0151,VEND0107,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT382676,156,632,1649539.71,Giao dịch mua bán,IT,CUST0134,VEND0012,Asset,IAS 16,Asset,IAS 16
18/10/2024,CT134770,152,331,38189821.4,Giao dịch mua bán,HR,CUST0068,VEND0151,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT575490,156,214,1229613.38,Giao dịch mua bán,HR,CUST0099,VEND0161,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT853041,152,331,36621143.65,Giao dịch mua bán,IT,CUST0101,VEND0149,Asset,IAS 16,Asset,IAS 16
23/06/2024,CT750217,156,642,11521970.36,Giao dịch mua bán,HR,CUST0160,VEND0190,Asset,IAS 16,Asset,IAS 16
14/08/2024,CT115276,152,131,17029857.97,Giao dịch mua bán,Production,CUST0051,VEND0139,Asset,IAS 16,Asset,IAS 16
02/09/2024,CT197720,131,331,43081841.68,Giao dịch mua bán,Sales,CUST0171,VEND0063,Asset,IAS 16,Asset,IAS 16
12/04/2024,CT026841,112,112,36821809.67,Giao dịch mua bán,Production,CUST0056,VEND0018,Asset,IAS 16,Asset,IAS 16
09/12/2024,CT478292,642,211,35173850.1,Giao dịch mua bán,IT,CUST0157,VEND0082,Expense,IAS 1,Expense,IAS 1
01/08/2024,CT101263,152,111,28723391.16,Giao dịch mua bán,Finance,CUST0059,VEND0109,Asset,IAS 16,Asset,IAS 16
11/03/2024,CT510383,511,131,45951248.18,Giao dịch mua bán,Finance,CUST0110,VEND0149,Revenue,IFRS 15,Revenue,IFRS 15
06/05/2024,CT236161,632,214,34815537.14,Giao dịch mua bán,Finance,CUST0007,VEND0134,Expense,IAS 1,Expense,IAS 1
24/07/2024,CT806598,214,131,33651943.85,Giao dịch mua bán,Production,CUST0102,VEND0035,Asset,IAS 16,Asset,IAS 16
16/04/2024,CT511865,642,211,46541913.48,Giao dịch mua bán,Sales,CUST0117,VEND0056,Expense,IAS 1,Expense,IAS 1
04/09/2024,CT354789,632,511,17961796.33,Giao dịch mua bán,IT,CUST0040,VEND0103,Expense,IAS 1,Expense,IAS 1
04/01/2024,CT655571,131,211,10205929.17,Giao dịch mua bán,Finance,CUST0185,VEND0162,Asset,IAS 16,Asset,IAS 16
31/05/2024,CT647788,152,511,34907382.34đ,Giao dịch mua bán,IT,CUST0177,VEND0182,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT632423,156,632,3291103.35,Giao dịch mua bán,IT,CUST0078,VEND0007,Asset,IAS 16,Asset,IAS 16
03/07/2024,CT036808,112,632,49477881.55,Giao dịch mua bán,IT,CUST0029,VEND0145,Asset,IAS 16,Asset,IAS 16
26/01/2024,CT137943,111,632,42111421.14,Giao dịch mua bán,IT,CUST0142,VEND0053,Asset,IAS 16,Asset,IAS 16
18/10/2024,CT992508,214,642,14864521.54,Giao dịch mua bán,IT,CUST0092,VEND0021,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT913150,214,214,8146351.09,Giao dịch mua bán,Finance,CUST0125,VEND0160,Asset,IAS 16,Asset,IAS 16
26/09/2024,CT492907,214,112,34556177.45,Giao dịch mua bán,Finance,CUST0017,VEND0069,Asset,IAS 16,Asset,IAS 16
15/09/2024,CT491693,211,152,28932517.17,Giao dịch mua bán,IT,CUST0112,VEND0118,Asset,IAS 16,Asset,IAS 16
04/09/2024,CT475457,111,131,17355412.65,Giao dịch mua bán,Production,CUST0004,VEND0066,Asset,IAS 16,Asset,IAS 16
16/08/2024,CT554378,112,632,31645356.22,Giao dịch mua bán,HR,CUST0009,VEND0188,Asset,IAS 16,Asset,IAS 16
26/06/2024,CT018432,642,331,4399774.33,Giao dịch mua bán,IT,CUST0194,VEND0161,Expense,IAS 1,Expense,IAS 1
11/03/2024,CT742977,111,156,13352555.67,Giao dịch mua bán,Production,CUST0199,VEND0025,Asset,IAS 16,Asset,IAS 16
03/02/2024,CT188820,156,211,12502073.76,Giao dịch mua bán,Finance,CUST0051,VEND0042,Asset,IAS 16,Asset,IAS 16
18/09/2024,CT250741,156,131,5483041.07,Giao dịch mua bán,Finance,CUST0110,VEND0176,Asset,IAS 16,Asset,IAS 16
04/06/2024,CT814800,214,211,28463818.68,Giao dịch mua bán,HR,CUST0178,VEND0197,Asset,IAS 16,Asset,IAS 16
10/11/2024,CT143761,152,152,37167110.78,Giao dịch mua bán,Production,CUST0175,VEND0168,Asset,IAS 16,Asset,IAS 16
03/06/2024,CT278549,111,211,3536732.26,Giao dịch mua bán,IT,CUST0096,VEND0106,Asset,IAS 16,Asset,IAS 16
28/10/2024,CT336227,131,632,3246709.31,Giao dịch mua bán,Finance,CUST0056,VEND0168,Asset,IAS 16,Asset,IAS 16
20/03/2024,CT195604,511,211,11573200.57,Giao dịch mua bán,IT,CUST0132,VEND0190,Revenue,IFRS 15,Revenue,IFRS 15
04/11/2024,CT687068,214,156,23365278.2,Giao dịch mua bán,HR,CUST0140,VEND0184,Asset,IAS 16,Asset,IAS 16
19/02/2024,CT292053,511,111,34226001.46,Giao dịch mua bán,HR,CUST0152,VEND0095,Revenue,IFRS 15,Revenue,IFRS 15
21/08/2024,CT295233,642,111,47560983.46,Giao dịch mua bán,IT,CUST0051,VEND0038,Expense,IAS 1,Expense,IAS 1
01/06/2024,CT163588,211,156,19363057.32,Giao dịch mua bán,Sales,CUST0182,VEND0109,Asset,IAS 16,Asset,IAS 16
10/01/2024,CT722464,211,211,42913232.49,Giao dịch mua bán,Production,CUST0198,VEND0124,Asset,IAS 16,Asset,IAS 16
07/05/2024,CT478466,156,111,20108404.24,Giao dịch mua bán,HR,CUST0107,VEND0096,Asset,IAS 16,Asset,IAS 16
14/03/2024,CT836974,642,642,11771755.21,Giao dịch mua bán,Sales,CUST0027,VEND0172,Expense,IAS 1,Expense,IAS 1
11/08/2024,CT453752,156,511,13030997.5,Giao dịch mua bán,IT,CUST0103,VEND0083,Asset,IAS 16,Asset,IAS 16
02/09/2024,CT148028,511,156,14890991.09,Giao dịch mua bán,HR,CUST0088,VEND0134,Revenue,IFRS 15,Revenue,IFRS 15
17/02/2024,CT352753,152,112,37190030.04,Giao dịch mua bán,Production,CUST0018,VEND0078,Asset,IAS 16,Asset,IAS 16
15/12/2024,CT582023,642,211,8221862.2,Giao dịch mua bán,Production,CUST0191,VEND0004,Expense,IAS 1,Expense,IAS 1
30/05/2024,CT573164,642,214,4459451.58,Giao dịch mua bán,Production,CUST0023,VEND0002,Expense,IAS 1,Expense,IAS 1
08/05/2024,CT249162,214,111,40960374.42,Giao dịch mua bán,HR,CUST0074,VEND0026,Asset,IAS 16,Asset,IAS 16
11/09/2024,CT246833,156,331,42543434.38,Giao dịch mua bán,Finance,CUST0052,VEND0097,Asset,IAS 16,Asset,IAS 16
11/03/2024,CT861751,511,331,37607587.45,Giao dịch mua bán,Production,CUST0173,VEND0088,Revenue,IFRS 15,Revenue,IFRS 15
11/04/2024,CT893543,211,156,2974987.26,Giao dịch mua bán,Sales,CUST0107,VEND0004,Asset,IAS 16,Asset,IAS 16
24/03/2024,CT933442,112,211,13294986.41,Giao dịch mua bán,Production,CUST0034,VEND0123,Asset,IAS 16,Asset,IAS 16
21/10/2024,CT036782,156,331,47185436.39,Giao dịch mua bán,Sales,CUST0047,VEND0008,Asset,IAS 16,Asset,IAS 16
10/09/2024,CT115338,156,156,12333772.98,Giao dịch mua bán,HR,CUST0043,VEND0074,Asset,IAS 16,Asset,IAS 16
